ts,symbol,signal,permit,reason
1777320000,SOLUSDT,ENTER_LONG,True,allowed
1777322700,BTCUSDT,EXIT_LONG,True,exit
1777322700,SOLUSDT,EXIT_LONG,True,exit
1777327200,ETHUSDT,ENTER_LONG,True,allowed
1777327200,SOLUSDT,ENTER_LONG,True,allowed
1777330800,ETHUSDT,EXIT_LONG,True,exit
1777330800,SOLUSDT,EXIT_LONG,True,exit
1777334400,ETHUSDT,ENTER_LONG,True,allowed
1777335300,ETHUSDT,EXIT_LONG,True,exit
1777348800,ETHUSDT,ENTER_LONG,True,allowed
1777349700,ETHUSDT,EXIT_LONG,True,exit
1777360500,ETHUSDT,ENTER_LONG,True,allowed
1777363200,ETHUSDT,EXIT_LONG,True,exit
1777375800,BTCUSDT,ENTER_LONG,True,allowed
1777376700,BTCUSDT,EXIT_LONG,True,exit
1777376700,ETHUSDT,ENTER_LONG,True,allowed
1777378500,ETHUSDT,EXIT_LONG,True,exit
1777382100,BTCUSDT,ENTER_LONG,True,allowed
1777382100,ETHUSDT,ENTER_LONG,True,allowed
1777383000,SOLUSDT,ENTER_LONG,True,allowed
1777383900,BTCUSDT,EXIT_LONG,True,exit
1777383900,SOLUSDT,EXIT_LONG,True,exit
1777384800,ETHUSDT,EXIT_LONG,True,exit
1777386600,ETHUSDT,ENTER_LONG,True,allowed
1777386600,SOLUSDT,ENTER_LONG,True,allowed
1777390200,ETHUSDT,EXIT_LONG,True,exit
1777390200,SOLUSDT,EXIT_LONG,True,exit
1777396500,ETHUSDT,ENTER_LONG,True,allowed
1777396500,SOLUSDT,ENTER_LONG,True,allowed
1777398300,ETHUSDT,EXIT_LONG,True,exit
1777398300,SOLUSDT,EXIT_LONG,True,exit
1777415400,SOLUSDT,ENTER_LONG,True,allowed
1777420800,SOLUSDT,EXIT_LONG,True,exit
1777426200,ETHUSDT,ENTER_LONG,True,allowed
1777428900,ETHUSDT,EXIT_LONG,True,exit
1777433400,SOLUSDT,ENTER_LONG,True,allowed
1777434300,SOLUSDT,EXIT_LONG,True,exit
1777449600,ETHUSDT,ENTER_LONG,True,allowed
1777451400,ETHUSDT,EXIT_LONG,True,exit
1777452300,SOLUSDT,ENTER_LONG,True,allowed
1777453200,ETHUSDT,ENTER_LONG,True,allowed
1777458600,ETHUSDT,EXIT_LONG,True,exit
1777458600,SOLUSDT,EXIT_LONG,True,exit
1777463100,ETHUSDT,ENTER_LONG,True,allowed
1777464000,BTCUSDT,ENTER_LONG,True,allowed
1777464000,ETHUSDT,EXIT_LONG,True,exit
1777464900,BTCUSDT,EXIT_LONG,True,exit
1777465800,BTCUSDT,ENTER_LONG,True,allowed
1777466700,BTCUSDT,EXIT_LONG,True,exit
1777470300,BTCUSDT,ENTER_LONG,True,allowed
1777470300,ETHUSDT,ENTER_LONG,True,allowed
1777471200,BTCUSDT,EXIT_LONG,True,exit
1777472100,ETHUSDT,EXIT_LONG,True,exit
1777473000,BTCUSDT,ENTER_LONG,True,allowed
1777473900,BTCUSDT,EXIT_LONG,True,exit
1777473900,ETHUSDT,ENTER_LONG,True,allowed
1777475700,ETHUSDT,EXIT_LONG,True,exit
1777477500,SOLUSDT,ENTER_LONG,True,allowed
1777478400,ETHUSDT,ENTER_LONG,True,allowed
1777479300,ETHUSDT,EXIT_LONG,True,exit
1777479300,SOLUSDT,EXIT_LONG,True,exit
1777480200,SOLUSDT,ENTER_LONG,True,allowed
1777481100,SOLUSDT,EXIT_LONG,True,exit
1777484700,ETHUSDT,ENTER_LONG,True,allowed
1777485600,ETHUSDT,EXIT_LONG,True,exit
1777487400,BTCUSDT,ENTER_LONG,True,allowed
1777487400,SOLUSDT,ENTER_LONG,True,allowed
1777489200,ETHUSDT,ENTER_LONG,True,allowed
1777490100,BTCUSDT,EXIT_LONG,True,exit
1777490100,ETHUSDT,EXIT_LONG,True,exit
1777491000,SOLUSDT,EXIT_LONG,True,exit
1777495500,SOLUSDT,ENTER_LONG,True,allowed
1777496400,BTCUSDT,ENTER_LONG,True,allowed
1777499100,BTCUSDT,EXIT_LONG,True,exit
1777499100,SOLUSDT,EXIT_LONG,True,exit
1777503600,ETHUSDT,ENTER_LONG,True,allowed
1777503600,SOLUSDT,ENTER_LONG,True,allowed
1777504500,ETHUSDT,EXIT_LONG,True,exit
1777504500,SOLUSDT,EXIT_LONG,True,exit
1777508100,BTCUSDT,ENTER_LONG,True,allowed
1777508100,ETHUSDT,ENTER_LONG,True,allowed
1777508100,SOLUSDT,ENTER_LONG,True,allowed
1777510800,BTCUSDT,EXIT_LONG,True,exit
1777510800,ETHUSDT,EXIT_LONG,True,exit
1777511700,SOLUSDT,EXIT_LONG,True,exit
1777512600,BTCUSDT,ENTER_LONG,True,allowed
1777513500,BTCUSDT,EXIT_LONG,True,exit
1777517100,ETHUSDT,ENTER_LONG,True,allowed
1777517100,SOLUSDT,ENTER_LONG,True,allowed
1777518000,SOLUSDT,EXIT_LONG,True,exit
1777521600,ETHUSDT,EXIT_LONG,True,exit
1777530600,SOLUSDT,ENTER_LONG,True,allowed
1777532400,ETHUSDT,ENTER_LONG,True,allowed
1777536000,SOLUSDT,EXIT_LONG,True,exit
1777536900,ETHUSDT,EXIT_LONG,True,exit
1777540500,ETHUSDT,ENTER_LONG,True,allowed
1777541400,ETHUSDT,EXIT_LONG,True,exit
1777546800,SOLUSDT,ENTER_LONG,True,allowed
1777547700,SOLUSDT,EXIT_LONG,True,exit
1777549500,SOLUSDT,ENTER_LONG,True,allowed
1777552200,SOLUSDT,EXIT_LONG,True,exit
1777555800,ETHUSDT,ENTER_LONG,True,allowed
1777555800,SOLUSDT,ENTER_LONG,True,allowed
1777556700,ETHUSDT,EXIT_LONG,True,exit
1777556700,SOLUSDT,EXIT_LONG,True,exit
1777559400,ETHUSDT,ENTER_LONG,True,allowed
1777559400,SOLUSDT,ENTER_LONG,True,allowed
1777561200,BTCUSDT,ENTER_LONG,True,allowed
1777563000,BTCUSDT,EXIT_LONG,True,exit
1777563000,ETHUSDT,EXIT_LONG,True,exit
1777563000,SOLUSDT,EXIT_LONG,True,exit
1777563900,ETHUSDT,ENTER_LONG,True,allowed
1777563900,SOLUSDT,ENTER_LONG,True,allowed
1777564800,ETHUSDT,EXIT_LONG,True,exit
1777564800,SOLUSDT,EXIT_LONG,True,exit
1777570200,SOLUSDT,ENTER_LONG,True,allowed
1777572900,SOLUSDT,EXIT_LONG,True,exit
1777573800,BTCUSDT,ENTER_LONG,True,allowed
1777573800,ETHUSDT,ENTER_LONG,True,allowed
1777574700,BTCUSDT,EXIT_LONG,True,exit
1777574700,ETHUSDT,EXIT_LONG,True,exit
1777575600,SOLUSDT,ENTER_LONG,True,allowed
1777576500,SOLUSDT,EXIT_LONG,True,exit
1777579200,SOLUSDT,ENTER_LONG,True,allowed
1777581900,SOLUSDT,EXIT_LONG,True,exit
1777582800,SOLUSDT,ENTER_LONG,True,allowed
1777583700,SOLUSDT,EXIT_LONG,True,exit
1777590900,SOLUSDT,ENTER_LONG,True,allowed
1777596300,SOLUSDT,EXIT_LONG,True,exit
1777599000,SOLUSDT,ENTER_LONG,True,allowed
1777601700,SOLUSDT,EXIT_LONG,True,exit
1777604400,BTCUSDT,ENTER_LONG,True,allowed
1777606200,BTCUSDT,EXIT_LONG,True,exit
1777607100,ETHUSDT,ENTER_LONG,True,allowed
1777608900,ETHUSDT,EXIT_LONG,True,exit
1777618800,SOLUSDT,ENTER_LONG,True,allowed
1777619700,SOLUSDT,EXIT_LONG,True,exit
1777636800,ETHUSDT,ENTER_LONG,True,allowed
1777639500,ETHUSDT,EXIT_LONG,True,exit
1777644000,SOLUSDT,ENTER_LONG,True,allowed
1777644900,SOLUSDT,EXIT_LONG,True,exit
1777645800,SOLUSDT,ENTER_LONG,True,allowed
1777647600,BTCUSDT,ENTER_LONG,True,allowed
1777647600,ETHUSDT,ENTER_LONG,True,allowed
1777650300,BTCUSDT,EXIT_LONG,True,exit
1777650300,ETHUSDT,EXIT_LONG,True,exit
1777650300,SOLUSDT,EXIT_LONG,True,exit
1777651200,SOLUSDT,ENTER_LONG,True,allowed
1777653000,SOLUSDT,EXIT_LONG,True,exit
1777654800,SOLUSDT,ENTER_LONG,True,allowed
1777655700,SOLUSDT,EXIT_LONG,True,exit
1777662900,ETHUSDT,ENTER_LONG,True,allowed
1777663800,ETHUSDT,EXIT_LONG,True,exit
1777670100,SOLUSDT,ENTER_LONG,True,allowed
1777672800,SOLUSDT,EXIT_LONG,True,exit
1777675500,SOLUSDT,ENTER_LONG,True,allowed
1777678200,SOLUSDT,EXIT_LONG,True,exit
1777681800,SOLUSDT,ENTER_LONG,True,allowed
1777684500,SOLUSDT,EXIT_LONG,True,exit
1777767300,ETHUSDT,ENTER_LONG,True,allowed
1777767300,SOLUSDT,ENTER_LONG,True,allowed
1777768200,ETHUSDT,EXIT_LONG,True,exit
1777768200,SOLUSDT,EXIT_LONG,True,exit
1777769100,ETHUSDT,ENTER_LONG,True,allowed
1777770000,ETHUSDT,EXIT_LONG,True,exit
1777770900,SOLUSDT,ENTER_LONG,True,allowed
1777771800,SOLUSDT,EXIT_LONG,True,exit
1777799700,SOLUSDT,ENTER_LONG,True,allowed
1777802400,SOLUSDT,EXIT_LONG,True,exit
1777816800,SOLUSDT,ENTER_LONG,True,allowed
1777820400,SOLUSDT,EXIT_LONG,True,exit
1777824900,ETHUSDT,ENTER_LONG,True,allowed
1777826700,ETHUSDT,EXIT_LONG,True,exit
1777827600,ETHUSDT,ENTER_LONG,True,allowed
1777827600,SOLUSDT,ENTER_LONG,True,allowed
1777830300,ETHUSDT,EXIT_LONG,True,exit
1777830300,SOLUSDT,EXIT_LONG,True,exit
1777842000,ETHUSDT,ENTER_LONG,True,allowed
1777842900,ETHUSDT,EXIT_LONG,True,exit
1777844700,BTCUSDT,ENTER_LONG,True,allowed
1777846500,BTCUSDT,EXIT_LONG,True,exit
1777847400,ETHUSDT,ENTER_LONG,True,allowed
1777847400,SOLUSDT,ENTER_LONG,True,allowed
1777848300,ETHUSDT,EXIT_LONG,True,exit
1777848300,SOLUSDT,EXIT_LONG,True,exit
1777857300,ETHUSDT,ENTER_LONG,True,allowed
1777862700,BTCUSDT,ENTER_LONG,True,allowed
1777862700,ETHUSDT,EXIT_LONG,True,exit
1777863600,ETHUSDT,ENTER_LONG,True,allowed
1777863600,SOLUSDT,ENTER_LONG,True,allowed
1777864500,BTCUSDT,EXIT_LONG,True,exit
1777864500,ETHUSDT,EXIT_LONG,True,exit
1777864500,SOLUSDT,EXIT_LONG,True,exit
1777869000,SOLUSDT,ENTER_LONG,True,allowed
1777869900,SOLUSDT,EXIT_LONG,True,exit
1777872600,ETHUSDT,ENTER_LONG,True,allowed
1777873500,ETHUSDT,EXIT_LONG,True,exit
1777881600,BTCUSDT,ENTER_LONG,True,allowed
1777881600,ETHUSDT,ENTER_LONG,True,allowed
1777882500,BTCUSDT,EXIT_LONG,True,exit
1777882500,ETHUSDT,EXIT_LONG,True,exit
1777890600,BTCUSDT,ENTER_LONG,True,allowed
1777890600,SOLUSDT,ENTER_LONG,True,allowed
1777891500,BTCUSDT,EXIT_LONG,True,exit
1777891500,SOLUSDT,EXIT_LONG,True,exit
1777897800,ETHUSDT,ENTER_LONG,True,allowed
1777898700,ETHUSDT,EXIT_LONG,True,exit
1777899600,SOLUSDT,ENTER_LONG,True,allowed
1777902300,SOLUSDT,EXIT_LONG,True,exit
1777903200,BTCUSDT,ENTER_LONG,True,allowed
1777903200,ETHUSDT,ENTER_LONG,True,allowed
1777903200,SOLUSDT,ENTER_LONG,True,allowed
1777906800,BTCUSDT,EXIT_LONG,True,exit
1777906800,ETHUSDT,EXIT_LONG,True,exit
1777906800,SOLUSDT,EXIT_LONG,True,exit
1777908600,BTCUSDT,ENTER_LONG,True,allowed
1777908600,ETHUSDT,ENTER_LONG,True,allowed
1777908600,SOLUSDT,ENTER_LONG,True,allowed
1777909500,ETHUSDT,EXIT_LONG,True,exit
1777909500,SOLUSDT,EXIT_LONG,True,exit
1777910400,BTCUSDT,EXIT_LONG,True,exit
1777912200,ETHUSDT,ENTER_LONG,True,allowed
1777913100,ETHUSDT,EXIT_LONG,True,exit
1777917600,ETHUSDT,ENTER_LONG,True,allowed
1777918500,ETHUSDT,EXIT_LONG,True,exit
1777921200,ETHUSDT,ENTER_LONG,True,allowed
1777922100,ETHUSDT,EXIT_LONG,True,exit
1777924800,BTCUSDT,ENTER_LONG,True,allowed
1777925700,BTCUSDT,EXIT_LONG,True,exit
1777942800,BTCUSDT,ENTER_LONG,True,allowed
1777942800,ETHUSDT,ENTER_LONG,True,allowed
1777942800,SOLUSDT,ENTER_LONG,True,allowed
1777943700,SOLUSDT,EXIT_LONG,True,exit
1777944600,SOLUSDT,ENTER_LONG,True,allowed
1777945500,ETHUSDT,EXIT_LONG,True,exit
1777949100,BTCUSDT,EXIT_LONG,True,exit
1777949100,SOLUSDT,EXIT_LONG,True,exit
1777950900,ETHUSDT,ENTER_LONG,True,allowed
1777952700,ETHUSDT,EXIT_LONG,True,exit
1777956300,ETHUSDT,ENTER_LONG,True,allowed
1777957200,ETHUSDT,EXIT_LONG,True,exit
1777964400,ETHUSDT,ENTER_LONG,True,allowed
1777967100,ETHUSDT,EXIT_LONG,True,exit
1777972500,ETHUSDT,ENTER_LONG,True,allowed
1777973400,ETHUSDT,EXIT_LONG,True,exit
1777975200,SOLUSDT,ENTER_LONG,True,allowed
1777977900,ETHUSDT,ENTER_LONG,True,allowed
1777979700,SOLUSDT,EXIT_LONG,True,exit
1777981500,ETHUSDT,EXIT_LONG,True,exit
1777981500,SOLUSDT,ENTER_LONG,True,allowed
1777986900,SOLUSDT,EXIT_LONG,True,exit
1777988700,SOLUSDT,ENTER_LONG,True,allowed
1777989600,SOLUSDT,EXIT_LONG,True,exit
1777990500,BTCUSDT,ENTER_LONG,True,allowed
1777990500,SOLUSDT,ENTER_LONG,True,allowed
1777991400,BTCUSDT,EXIT_LONG,True,exit
1777991400,SOLUSDT,EXIT_LONG,True,exit
1777992300,ETHUSDT,ENTER_LONG,True,allowed
1777992300,SOLUSDT,ENTER_LONG,True,allowed
1777994100,ETHUSDT,EXIT_LONG,True,exit
1777994100,SOLUSDT,EXIT_LONG,True,exit
1778010300,SOLUSDT,ENTER_LONG,True,allowed
1778012100,SOLUSDT,EXIT_LONG,True,exit
1778021100,ETHUSDT,ENTER_LONG,True,allowed
1778022000,SOLUSDT,ENTER_LONG,True,allowed
1778022900,ETHUSDT,EXIT_LONG,True,exit
1778022900,SOLUSDT,EXIT_LONG,True,exit
1778023800,ETHUSDT,ENTER_LONG,True,allowed
1778023800,SOLUSDT,ENTER_LONG,True,allowed
1778024700,SOLUSDT,EXIT_LONG,True,exit
1778026500,ETHUSDT,EXIT_LONG,True,exit
1778028300,BTCUSDT,ENTER_LONG,True,allowed
1778028300,ETHUSDT,ENTER_LONG,True,allowed
1778028300,SOLUSDT,ENTER_LONG,True,allowed
1778032800,BTCUSDT,EXIT_LONG,True,exit
1778032800,ETHUSDT,EXIT_LONG,True,exit
1778032800,SOLUSDT,EXIT_LONG,True,exit
1778046300,SOLUSDT,ENTER_LONG,True,allowed
1778047200,SOLUSDT,EXIT_LONG,True,exit
1778051700,SOLUSDT,ENTER_LONG,True,allowed
1778052600,SOLUSDT,EXIT_LONG,True,exit
1778057100,ETHUSDT,ENTER_LONG,True,allowed
1778058900,ETHUSDT,EXIT_LONG,True,exit
1778060700,SOLUSDT,ENTER_LONG,True,allowed
1778061600,ETHUSDT,ENTER_LONG,True,allowed
1778062500,ETHUSDT,EXIT_LONG,True,exit
1778062500,SOLUSDT,EXIT_LONG,True,exit
1778064300,BTCUSDT,ENTER_LONG,True,allowed
1778067000,BTCUSDT,EXIT_LONG,True,exit
1778074200,BTCUSDT,ENTER_LONG,True,allowed
1778074200,SOLUSDT,ENTER_LONG,True,allowed
1778075100,BTCUSDT,EXIT_LONG,True,exit
1778075100,SOLUSDT,EXIT_LONG,True,exit
1778076900,BTCUSDT,ENTER_LONG,True,allowed
1778076900,ETHUSDT,ENTER_LONG,True,allowed
1778076900,SOLUSDT,ENTER_LONG,True,allowed
1778078700,BTCUSDT,EXIT_LONG,True,exit
1778078700,ETHUSDT,EXIT_LONG,True,exit
1778078700,SOLUSDT,EXIT_LONG,True,exit
1778083200,BTCUSDT,ENTER_LONG,True,allowed
1778083200,ETHUSDT,ENTER_LONG,True,allowed
1778083200,SOLUSDT,ENTER_LONG,True,allowed
1778084100,BTCUSDT,EXIT_LONG,True,exit
1778084100,ETHUSDT,EXIT_LONG,True,exit
1778084100,SOLUSDT,EXIT_LONG,True,exit
1778085000,SOLUSDT,ENTER_LONG,True,allowed
1778085900,SOLUSDT,EXIT_LONG,True,exit
1778090400,ETHUSDT,ENTER_LONG,True,allowed
1778091300,ETHUSDT,EXIT_LONG,True,exit
1778091300,SOLUSDT,ENTER_LONG,True,allowed
1778092200,ETHUSDT,ENTER_LONG,True,allowed
1778093100,ETHUSDT,EXIT_LONG,True,exit
1778094000,SOLUSDT,EXIT_LONG,True,exit
1778095800,SOLUSDT,ENTER_LONG,True,allowed
1778098500,SOLUSDT,EXIT_LONG,True,exit
1778100300,ETHUSDT,ENTER_LONG,True,allowed
1778100300,SOLUSDT,ENTER_LONG,True,allowed
1778101200,ETHUSDT,EXIT_LONG,True,exit
1778103900,SOLUSDT,EXIT_LONG,True,exit
1778111100,SOLUSDT,ENTER_LONG,True,allowed
1778112000,SOLUSDT,EXIT_LONG,True,exit
1778115600,SOLUSDT,ENTER_LONG,True,allowed
1778116500,ETHUSDT,ENTER_LONG,True,allowed
1778116500,SOLUSDT,EXIT_LONG,True,exit
1778117400,SOLUSDT,ENTER_LONG,True,allowed
1778118300,ETHUSDT,EXIT_LONG,True,exit
1778118300,SOLUSDT,EXIT_LONG,True,exit
1778123700,ETHUSDT,ENTER_LONG,True,allowed
1778124600,SOLUSDT,ENTER_LONG,True,allowed
1778125500,ETHUSDT,EXIT_LONG,True,exit
1778125500,SOLUSDT,EXIT_LONG,True,exit
1778126400,BTCUSDT,ENTER_LONG,True,allowed
1778126400,ETHUSDT,ENTER_LONG,True,allowed
1778127300,BTCUSDT,EXIT_LONG,True,exit
1778128200,ETHUSDT,EXIT_LONG,True,exit
1778132700,SOLUSDT,ENTER_LONG,True,allowed
1778133600,SOLUSDT,EXIT_LONG,True,exit
1778134500,SOLUSDT,ENTER_LONG,True,allowed
1778136300,ETHUSDT,ENTER_LONG,True,allowed
1778138100,ETHUSDT,EXIT_LONG,True,exit
1778139900,SOLUSDT,EXIT_LONG,True,exit
1778144400,SOLUSDT,ENTER_LONG,True,allowed
1778145300,SOLUSDT,EXIT_LONG,True,exit
1778162400,ETHUSDT,ENTER_LONG,True,allowed
1778162400,SOLUSDT,ENTER_LONG,True,allowed
1778163300,ETHUSDT,EXIT_LONG,True,exit
1778163300,SOLUSDT,EXIT_LONG,True,exit
1778166000,ETHUSDT,ENTER_LONG,True,allowed
1778166900,ETHUSDT,EXIT_LONG,True,exit
1778170500,ETHUSDT,ENTER_LONG,True,allowed
1778170500,SOLUSDT,ENTER_LONG,True,allowed
1778171400,ETHUSDT,EXIT_LONG,True,exit
1778171400,SOLUSDT,EXIT_LONG,True,exit
1778173200,SOLUSDT,ENTER_LONG,True,allowed
1778174100,SOLUSDT,EXIT_LONG,True,exit
1778175000,ETHUSDT,ENTER_LONG,True,allowed
1778175900,SOLUSDT,ENTER_LONG,True,allowed
1778178600,ETHUSDT,EXIT_LONG,True,exit
1778178600,SOLUSDT,EXIT_LONG,True,exit
1778179500,ETHUSDT,ENTER_LONG,True,allowed
1778180400,ETHUSDT,EXIT_LONG,True,exit
1778183100,ETHUSDT,ENTER_LONG,True,allowed
1778184900,ETHUSDT,EXIT_LONG,True,exit
1778191200,BTCUSDT,ENTER_LONG,True,allowed
1778193000,BTCUSDT,EXIT_LONG,True,exit
1778196600,SOLUSDT,ENTER_LONG,True,allowed
1778199300,SOLUSDT,EXIT_LONG,True,exit
1778209200,BTCUSDT,ENTER_LONG,True,allowed
1778211900,BTCUSDT,EXIT_LONG,True,exit
1778217300,SOLUSDT,ENTER_LONG,True,allowed
1778219100,SOLUSDT,EXIT_LONG,True,exit
1778220000,ETHUSDT,ENTER_LONG,True,allowed
1778220000,SOLUSDT,ENTER_LONG,True,allowed
1778220900,ETHUSDT,EXIT_LONG,True,exit
1778221800,ETHUSDT,ENTER_LONG,True,allowed
1778221800,SOLUSDT,EXIT_LONG,True,exit
1778222700,ETHUSDT,EXIT_LONG,True,exit
1778224500,SOLUSDT,ENTER_LONG,True,allowed
1778229900,SOLUSDT,EXIT_LONG,True,exit
1778230800,ETHUSDT,ENTER_LONG,True,allowed
1778230800,SOLUSDT,ENTER_LONG,True,allowed
1778232600,ETHUSDT,EXIT_LONG,True,exit
1778232600,SOLUSDT,EXIT_LONG,True,exit
1778243400,SOLUSDT,ENTER_LONG,True,allowed
1778244300,SOLUSDT,EXIT_LONG,True,exit
1778250600,BTCUSDT,ENTER_LONG,True,allowed
1778250600,ETHUSDT,ENTER_LONG,True,allowed
1778250600,SOLUSDT,ENTER_LONG,True,allowed
1778251500,BTCUSDT,EXIT_LONG,True,exit
1778251500,ETHUSDT,EXIT_LONG,True,exit
1778251500,SOLUSDT,EXIT_LONG,True,exit
1778257800,ETHUSDT,ENTER_LONG,True,allowed
1778257800,SOLUSDT,ENTER_LONG,True,allowed
1778258700,ETHUSDT,EXIT_LONG,True,exit
1778258700,SOLUSDT,EXIT_LONG,True,exit
1778260500,SOLUSDT,ENTER_LONG,True,allowed
1778265000,ETHUSDT,ENTER_LONG,True,allowed
1778265900,ETHUSDT,EXIT_LONG,True,exit
1778266800,ETHUSDT,ENTER_LONG,True,allowed
1778267700,ETHUSDT,EXIT_LONG,True,exit
1778268600,SOLUSDT,EXIT_LONG,True,exit
1778271300,SOLUSDT,ENTER_LONG,True,allowed
1778272200,SOLUSDT,EXIT_LONG,True,exit
1778276700,ETHUSDT,ENTER_LONG,True,allowed
1778278500,ETHUSDT,EXIT_LONG,True,exit
1778284800,SOLUSDT,ENTER_LONG,True,allowed
1778289300,SOLUSDT,EXIT_LONG,True,exit
1778291100,SOLUSDT,ENTER_LONG,True,allowed
1778292000,SOLUSDT,EXIT_LONG,True,exit
1778325300,SOLUSDT,ENTER_LONG,True,allowed
1778326200,SOLUSDT,EXIT_LONG,True,exit
1778328900,ETHUSDT,ENTER_LONG,True,allowed
1778328900,SOLUSDT,ENTER_LONG,True,allowed
1778329800,ETHUSDT,EXIT_LONG,True,exit
1778329800,SOLUSDT,EXIT_LONG,True,exit
1778333400,SOLUSDT,ENTER_LONG,True,allowed
1778335200,SOLUSDT,EXIT_LONG,True,exit
1778337000,ETHUSDT,ENTER_LONG,True,allowed
1778337900,ETHUSDT,EXIT_LONG,True,exit
1778342400,SOLUSDT,ENTER_LONG,True,allowed
1778344200,SOLUSDT,EXIT_LONG,True,exit
1778346900,ETHUSDT,ENTER_LONG,True,allowed
1778347800,ETHUSDT,EXIT_LONG,True,exit
1778355000,SOLUSDT,ENTER_LONG,True,allowed
1778356800,SOLUSDT,EXIT_LONG,True,exit
1778363100,SOLUSDT,ENTER_LONG,True,allowed
1778364000,SOLUSDT,EXIT_LONG,True,exit
1778365800,BTCUSDT,ENTER_LONG,True,allowed
1778365800,ETHUSDT,ENTER_LONG,True,allowed
1778365800,SOLUSDT,ENTER_LONG,True,allowed
1778366700,BTCUSDT,EXIT_LONG,True,exit
1778366700,ETHUSDT,EXIT_LONG,True,exit
1778366700,SOLUSDT,EXIT_LONG,True,exit
1778371200,SOLUSDT,ENTER_LONG,True,allowed
1778373000,SOLUSDT,EXIT_LONG,True,exit
1778404500,SOLUSDT,ENTER_LONG,True,allowed
1778407200,SOLUSDT,EXIT_LONG,True,exit
1778409900,SOLUSDT,ENTER_LONG,True,allowed
1778410800,SOLUSDT,EXIT_LONG,True,exit
1778424300,ETHUSDT,ENTER_LONG,True,allowed
1778426100,ETHUSDT,EXIT_LONG,True,exit
1778426100,SOLUSDT,ENTER_LONG,True,allowed
1778427900,SOLUSDT,EXIT_LONG,True,exit
1778432400,BTCUSDT,ENTER_LONG,True,allowed
1778433300,BTCUSDT,EXIT_LONG,True,exit
1778434200,ETHUSDT,ENTER_LONG,True,allowed
1778436000,SOLUSDT,ENTER_LONG,True,allowed
1778436900,ETHUSDT,EXIT_LONG,True,exit
1778436900,SOLUSDT,EXIT_LONG,True,exit
1778442300,BTCUSDT,ENTER_LONG,True,allowed
1778442300,ETHUSDT,ENTER_LONG,True,allowed
1778443200,BTCUSDT,EXIT_LONG,True,exit
1778443200,ETHUSDT,EXIT_LONG,True,exit
1778444100,BTCUSDT,ENTER_LONG,True,allowed
1778445000,BTCUSDT,EXIT_LONG,True,exit
1778448600,ETHUSDT,ENTER_LONG,True,allowed
1778448600,SOLUSDT,ENTER_LONG,True,allowed
1778449500,ETHUSDT,EXIT_LONG,True,exit
1778449500,SOLUSDT,EXIT_LONG,True,exit
1778450400,SOLUSDT,ENTER_LONG,True,allowed
1778451300,BTCUSDT,ENTER_LONG,True,allowed
1778451300,ETHUSDT,ENTER_LONG,True,allowed
1778454900,BTCUSDT,EXIT_LONG,True,exit
1778454900,ETHUSDT,EXIT_LONG,True,exit
1778456700,SOLUSDT,EXIT_LONG,True,exit
1778461200,ETHUSDT,ENTER_LONG,True,allowed
1778461200,SOLUSDT,ENTER_LONG,True,allowed
1778463000,ETHUSDT,EXIT_LONG,True,exit
1778463000,SOLUSDT,EXIT_LONG,True,exit
1778463900,SOLUSDT,ENTER_LONG,True,allowed
1778464800,SOLUSDT,EXIT_LONG,True,exit
1778470200,ETHUSDT,ENTER_LONG,True,allowed
1778470200,SOLUSDT,ENTER_LONG,True,allowed
1778471100,SOLUSDT,EXIT_LONG,True,exit
1778472000,ETHUSDT,EXIT_LONG,True,exit
1778480100,ETHUSDT,ENTER_LONG,True,allowed
1778480100,SOLUSDT,ENTER_LONG,True,allowed
1778481000,ETHUSDT,EXIT_LONG,True,exit
1778481000,SOLUSDT,EXIT_LONG,True,exit
1778481900,ETHUSDT,ENTER_LONG,True,allowed
1778482800,ETHUSDT,EXIT_LONG,True,exit
1778488200,SOLUSDT,ENTER_LONG,True,allowed
1778489100,SOLUSDT,EXIT_LONG,True,exit
1778490900,SOLUSDT,ENTER_LONG,True,allowed
1778491800,SOLUSDT,EXIT_LONG,True,exit
1778493600,SOLUSDT,ENTER_LONG,True,allowed
1778495400,SOLUSDT,EXIT_LONG,True,exit
1778499900,ETHUSDT,ENTER_LONG,True,allowed
1778500800,ETHUSDT,EXIT_LONG,True,exit
1778506200,ETHUSDT,ENTER_LONG,True,allowed
1778506200,SOLUSDT,ENTER_LONG,True,allowed
1778507100,ETHUSDT,EXIT_LONG,True,exit
1778507100,SOLUSDT,EXIT_LONG,True,exit
1778508000,SOLUSDT,ENTER_LONG,True,allowed
1778508900,SOLUSDT,EXIT_LONG,True,exit
1778510700,ETHUSDT,ENTER_LONG,True,allowed
1778510700,SOLUSDT,ENTER_LONG,True,allowed
1778511600,BTCUSDT,ENTER_LONG,True,allowed
1778513400,BTCUSDT,EXIT_LONG,True,exit
1778513400,ETHUSDT,EXIT_LONG,True,exit
1778513400,SOLUSDT,EXIT_LONG,True,exit
1778514300,SOLUSDT,ENTER_LONG,True,allowed
1778515200,ETHUSDT,ENTER_LONG,True,allowed
1778516100,BTCUSDT,ENTER_LONG,True,allowed
1778516100,ETHUSDT,EXIT_LONG,True,exit
1778516100,SOLUSDT,EXIT_LONG,True,exit
1778517000,BTCUSDT,EXIT_LONG,True,exit
1778518800,BTCUSDT,ENTER_LONG,True,allowed
