date,symbol,veto_reason,strategy,regime,tier,notional,nav
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,172.88554791347735,9921.22589922
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,172.88554791347735,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,85.40337289063989,9921.34189922
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,85.40337289063989,9921.23989922
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,85.40337289063989,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,77.05008170633737,9921.34189922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,77.05008170633737,9921.34189922
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,77.05008170633737,None
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9921.395899219999
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,181.6171691909879,9921.32889922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,181.6171691909879,9921.639899220001
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,181.6171691909879,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,65.59142026198957,9921.64089922
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,65.59142026198957,9921.64089922
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,65.59142026198957,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,78.97598516897794,9921.35989922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,78.97598516897794,9921.41989922
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,78.97598516897794,None
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9923.84889922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,176.82485548797644,9921.61889922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,176.82485548797644,9921.65889922
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,176.82485548797644,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,64.19858997207419,9921.65189922
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,64.19858997207419,9921.65089922
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,64.19858997207419,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,77.5907013157406,9921.79889922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,77.5907013157406,9921.65089922
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,77.5907013157406,None
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,204.30281811632904,9922.34989922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,204.30281811632904,9922.34989922
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,204.30281811632904,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,69.41528072751254,9922.51189922
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,69.41528072751254,9922.550899220001
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,69.41528072751254,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,84.4270133675413,9922.51089922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,84.4270133675413,9922.550899220001
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,84.4270133675413,None
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9922.71389922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,184.5225660585519,9920.98889922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,184.5225660585519,9920.93389922
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,184.5225660585519,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,62.87714924554871,9920.87089922
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,62.87714924554871,9920.91689922
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,62.87714924554871,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,77.14055079680577,9920.88389922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,77.14055079680577,9920.932899219999
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,77.14055079680577,None
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9920.63189922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,189.4055468838172,9921.73189922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,189.4055468838172,9921.73189922
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,189.4055468838172,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,61.051725124012,9921.781899220001
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,61.051725124012,9921.78789922
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,61.051725124012,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,74.4206885634397,9921.71489922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,74.4206885634397,9921.71489922
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,74.4206885634397,None
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9922.92889922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,179.78250734260462,9921.75789922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,179.78250734260462,9921.75789922
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,179.78250734260462,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,58.318550400379905,9921.73489922
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,58.318550400379905,9921.75789922
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,58.318550400379905,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,71.23471183779048,9922.05589922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,71.23471183779048,9921.73489922
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,71.23471183779048,None
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,192.8551101832422,9923.97089922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,192.8551101832422,9923.88889922
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,192.8551101832422,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,61.37717513127025,9923.93989922
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,61.37717513127025,9923.80389922
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,61.37717513127025,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,74.76053859887024,9923.80189922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,74.76053859887024,9923.80189922
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,74.76053859887024,None
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9923.20989922
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,190.639972739416,9924.467899219999
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,CORE,190.639972739416,9924.66789922
2026-02-02,BTCUSDT,symbol_cap,vol_target,MEAN_REVERT,None,190.639972739416,None
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,59.865118252852966,9924.699899219999
2026-02-02,ETHUSDT,symbol_cap,unknown,unknown,CORE,59.865118252852966,9924.37689922
2026-02-02,ETHUSDT,symbol_cap,vol_target,MEAN_REVERT,None,59.865118252852966,None
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,73.66212588955811,9924.58289922
2026-02-02,SOLUSDT,symbol_cap,unknown,unknown,SATELLITE,73.66212588955811,9924.58389922
2026-02-02,SOLUSDT,symbol_cap,vol_target,MEAN_REVERT,None,73.66212588955811,None
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9923.52961709
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9911.79006193
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9898.684399130001
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9884.24348779
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9871.719856579999
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9860.370553159999
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9843.7001409
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9831.83171129
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9824.79604103
2026-02-02,SOLUSDT,min_notional,unknown,unknown,SATELLITE,0.0,9815.980926240001
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9813.29797933
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9808.9806573
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9804.82110376
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9799.32229314
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9793.14944557
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9788.16745507
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9782.91595659
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9778.03875838
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9773.31320031
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9768.75553905
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9763.28076821
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9757.68361114
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9753.24516134
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9748.690342009999
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9742.3053296
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9739.317601679999
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9734.4184531
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9729.95030952
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9726.571234089999
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9721.93429399
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9718.16587667
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9715.403812550001
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9709.77044485
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9707.06037823
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9710.8590652
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9707.58742262
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9698.32979289
2026-02-02,ETHUSDT,min_notional,unknown,unknown,CORE,0.0,9696.96581774
2026-02-02,BTCUSDT,kill_switch,unknown,unknown,None,50.0,None
2026-02-02,BTCUSDT,per_trade_cap,unknown,unknown,None,150.0,None
2026-02-02,BTCUSDT,open_notional_cap,unknown,unknown,None,120.0,None
2026-02-02,BTCUSDT,nav_stale,unknown,unknown,None,30.0,9696.564332869999
2026-02-02,BTCUSDT,max_trade_nav,unknown,unknown,None,800.0,4400.0
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,None,1200.0,4400.0
2026-02-02,ETHUSDT,whitelist,unknown,unknown,None,50.0,1000.0
2026-02-02,BTCUSDT,min_notional,unknown,unknown,None,10.0,1000.0
2026-02-02,BTCUSDT,symbol_cap,unknown,unknown,None,50.0,1000.0
2026-02-02,BTCUSDT,leverage_cap,unknown,unknown,None,30.0,1000.0
2026-02-02,BTCUSDT,leverage_cap,unknown,unknown,None,30.0,1000.0
2026-02-02,BTCUSDT,daily_loss,unknown,unknown,None,25.0,1000.0
2026-02-02,BTCUSDT,cooldown,unknown,unknown,None,25.0,1000.0
2026-02-02,BTCUSDT,circuit_breaker,unknown,unknown,None,30.0,1000.0
2026-02-02,BTCUSDT,min_notional,unknown,unknown,None,9.0,1000.0
