symbol,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,fees,net_pnl,exit_reason
SOLUSDT,1767585600,1767591900,743.05134,773.69296,2.07784632,63.66857749,3.15156157,60.51701592,signal
BTCUSDT,1767592800,1767593700,338997.73416,334534.798925,0.00456261,-20.36265438,3.07306951,-23.43572388,signal
ETHUSDT,1767592800,1767593700,18253.7223,18013.40879,0.08473301,-20.36248765,3.07302327,-23.43551092,signal
SOLUSDT,1767592800,1767593700,782.300955,772.003805,1.97707758,-20.35826441,3.07298109,-23.43124551,signal
BTCUSDT,1767594600,1767600900,337389.100245,344480.01383,0.00458124,32.48520011,3.12380829,29.36139183,signal
ETHUSDT,1767594600,1767600900,18167.109015,18548.9209,0.08507894,32.48415005,3.12376087,29.36038918,signal
SOLUSDT,1767594600,1767600900,778.5891,794.952325,1.98514874,32.48343556,3.12371378,29.35972178,signal
BTCUSDT,1767601800,1767602700,347425.896135,342005.73159,0.0044527,-24.13435853,3.06983117,-27.20418971,signal
ETHUSDT,1767601800,1767602700,18707.5491,18415.697545,0.08269173,-24.1337094,3.06978541,-27.20349481,signal
SOLUSDT,1767601800,1767602700,801.750675,789.24518,1.92944815,-24.1287042,3.06974401,-27.19844821,signal
BTCUSDT,1767603600,1767609900,344145.3867,348014.855525,0.00449159,17.38005283,3.1088974,14.27115542,signal
ETHUSDT,1767603600,1767609900,18530.90082,18739.26568,0.08341394,17.38053436,3.10885151,14.27168285,signal
SOLUSDT,1767603600,1767609900,794.17689,803.108245,1.94630733,17.3831617,3.10880777,14.27435393,signal
BTCUSDT,1767610800,1767611700,350879.47206,345393.826695,0.00440721,-24.17641321,3.06862545,-27.24503867,signal
ETHUSDT,1767610800,1767611700,18893.512035,18598.126285,0.08184702,-24.17644462,3.06857903,-27.24502364,signal
SOLUSDT,1767610800,1767611700,809.72466,797.06127,1.90972885,-24.18364117,3.06852544,-27.25216661,signal
BTCUSDT,1767612600,1767618900,347642.584425,354820.371065,0.00444472,31.9032694,3.12225287,28.78101653,signal
ETHUSDT,1767612600,1767618900,18719.21493,19105.712365,0.08254361,31.90289445,3.12220614,28.78068832,signal
SOLUSDT,1767612600,1767618900,802.250925,818.820385,1.92599148,31.91263873,3.12216953,28.79046921,signal
BTCUSDT,1767619800,1767620700,358533.95739,353789.166925,0.00431332,-20.46577833,3.07247438,-23.53825271,signal
ETHUSDT,1767619800,1767620700,19305.678015,19050.19014,0.08010322,-20.46540028,3.07242837,-23.53782865,signal
SOLUSDT,1767619800,1767620700,827.383485,816.43158,1.86905312,-20.46969225,3.07237768,-23.54206994,signal
BTCUSDT,1767621600,1767627900,356995.078335,371571.14149,0.00432894,63.09892466,3.15392054,59.94500412,signal
ETHUSDT,1767621600,1767627900,19222.816605,20007.681155,0.0803934,63.09793148,3.15387319,59.9440583,signal
SOLUSDT,1767621600,1767627900,823.83171,857.47105,1.8758254,63.10152841,3.15383042,59.94769799,signal
BTCUSDT,1767628800,1767629700,376476.40413,372483.02532,0.0041121,-16.42117024,3.07979555,-19.50096579,signal
ETHUSDT,1767628800,1767629700,20271.81084,20056.776595,0.0763664,-16.42139035,3.07974889,-19.50113924,signal
SOLUSDT,1767628800,1767629700,868.79418,859.579995,1.78185116,-16.41830623,3.07970553,-19.49801176,signal
BTCUSDT,1767630600,1767636900,376790.331015,396868.10668,0.00410634,82.44626128,3.17690798,79.26935331,signal
ETHUSDT,1767630600,1767636900,20288.709285,21369.819745,0.07625954,82.44498705,3.17686029,79.26812677,signal
SOLUSDT,1767630600,1767636900,869.51454,915.851845,1.77936581,82.45101615,3.1768199,79.27419625,signal
BTCUSDT,1767637800,1767638700,402393.47619,398301.519615,0.00385393,-15.77013194,3.08582594,-18.85595787,signal
ETHUSDT,1767637800,1767638700,21667.338255,21447.001135,0.071572,-15.76996874,3.08577957,-18.85574832,signal
SOLUSDT,1767637800,1767638700,928.60407,919.16019,1.66998138,-15.77110379,3.08573192,-18.85683571,signal
BTCUSDT,1767639600,1767645900,402968.253435,421614.597245,0.00384633,71.72002043,3.17161903,68.5484014,signal
ETHUSDT,1767639600,1767645900,21698.293725,22702.32316,0.07143079,71.71861544,3.17157113,68.54704432,signal
SOLUSDT,1767639600,1767645900,929.92473,972.95328,1.66669727,71.71556675,3.17152158,68.54404517,signal
BTCUSDT,1767646800,1767647700,426659.733255,421402.3934,0.00363998,-19.13662674,3.08693157,-22.22355831,signal
ETHUSDT,1767646800,1767647700,22973.98125,22690.898875,0.06759868,-19.13599483,3.08688561,-22.22288044,signal
SOLUSDT,1767646800,1767647700,984.602055,972.463525,1.57727429,-19.14579129,3.08682922,-22.23262051,signal
BTCUSDT,1767648600,1767654900,425354.981205,436597.462065,0.0036488,41.02152866,3.14508935,37.8764393,signal
ETHUSDT,1767648600,1767654900,22903.72614,23509.089575,0.06776236,41.02085754,3.14504212,37.87581542,signal
SOLUSDT,1767648600,1767654900,981.59055,1007.53598,1.58109443,41.02217486,3.14499688,37.87717799,signal
BTCUSDT,1767655800,1767656700,440584.182,433937.112905,0.00352654,-23.44116428,3.08403554,-26.52519983,signal
ETHUSDT,1767655800,1767656700,23723.765955,23365.841235,0.06549192,-23.44117812,3.08398892,-26.52516703,signal
SOLUSDT,1767655800,1767656700,1016.72811,1001.389055,1.52812903,-23.44005526,3.08394343,-26.52399869,signal
BTCUSDT,1767657600,1767663900,436845.1134,442145.07687,0.00355399,18.83603626,3.12392551,15.71211075,signal
ETHUSDT,1767657600,1767663900,23522.425335,23807.81014,0.06600176,18.83589914,3.1238788,15.71202035,signal
SOLUSDT,1767657600,1767663900,1008.1038,1020.339575,1.54001816,18.84331574,3.12383964,15.7194761,signal
BTCUSDT,1767664800,1767665700,445692.91509,438596.781905,0.00348503,-24.73021653,3.08177357,-27.8119901,signal
ETHUSDT,1767664800,1767665700,23998.85343,23616.74572,0.06472095,-24.730374,3.08172681,-27.81210081,signal
SOLUSDT,1767664800,1767665700,1028.524005,1012.143675,1.51013033,-24.73643315,3.08167416,-27.8181073,signal
BTCUSDT,1767666600,1767672900,441291.69558,448450.852405,0.00351695,25.17838736,3.12917891,22.04920845,signal
ETHUSDT,1767666600,1767672900,23761.864995,24147.350285,0.06531377,25.17749747,3.12913146,22.04836602,signal
SOLUSDT,1767666600,1767672900,1018.36893,1034.8823,1.52396018,25.16571834,3.12907312,22.03664523,signal
BTCUSDT,1767673800,1767674700,452784.05889,446418.529075,0.00342987,-21.83296523,3.08415158,-24.91711681,signal
ETHUSDT,1767673800,1767674700,24380.68425,24037.925025,0.06369669,-21.83262938,3.08410533,-24.9167347,signal
SOLUSDT,1767673800,1767674700,1044.88218,1030.194645,1.48623999,-21.8292019,3.08406216,-24.91326407,signal
BTCUSDT,1767675600,1767681900,450088.35171,465869.3488,0.00344793,54.4117009,3.15815383,51.25354707,signal
ETHUSDT,1767675600,1767681900,24235.53171,25085.27109,0.06403193,54.41044961,3.15810603,51.25234359,signal
SOLUSDT,1767675600,1767681900,1038.669075,1075.08219,1.49405094,54.40304877,3.15805207,51.2449967,signal
BTCUSDT,1767682800,1767683700,471711.49788,466423.181745,0.00329476,-17.42374541,3.09093091,-20.51467632,signal
ETHUSDT,1767682800,1767683700,25399.85358,25115.09617,0.06118752,-17.42359936,3.09088443,-20.51448379,signal
SOLUSDT,1767682800,1767683700,1088.56401,1076.36155,1.42768885,-17.42131614,3.09084009,-20.51215623,signal
BTCUSDT,1767684600,1767690900,471563.72403,495863.194375,0.00329384,80.03850312,3.18654692,76.8519562,signal
ETHUSDT,1767684600,1767690900,25391.8896,26700.32316,0.06117036,80.03734585,3.18649917,76.85084669,signal
SOLUSDT,1767684600,1767690900,1088.22384,1144.297565,1.42728688,80.03329215,3.18644852,76.84684363,signal
BTCUSDT,1767691800,1767692700,502810.99986,497784.60319,0.00309602,-15.56182004,3.09786309,-18.65968313,signal
ETHUSDT,1767691800,1767692700,27074.440455,26803.781405,0.05749663,-15.56198343,3.09781622,-18.65979966,signal
SOLUSDT,1767691800,1767692700,1160.329875,1148.735345,1.34157173,-15.55489362,3.09777661,-18.65267024,signal
BTCUSDT,1767693600,1767699900,503743.756005,529030.59238,0.00308862,78.10142013,3.18984716,74.91157297,signal
ETHUSDT,1767693600,1767699900,27124.665555,28486.259745,0.05735922,78.0999744,3.18979904,74.91017536,signal
SOLUSDT,1767693600,1767699900,1162.48095,1220.839275,1.33836705,78.10485908,3.18975725,74.91510183,signal
BTCUSDT,1767700800,1767701700,535761.777015,529583.31588,0.00291033,-17.98136485,3.10050648,-21.08187134,signal
ETHUSDT,1767700800,1767701700,28848.707145,28516.024855,0.05404819,-17.98087713,3.10046019,-21.08133732,signal
SOLUSDT,1767700800,1767701700,1236.37788,1222.118635,1.26110081,-17.98234544,3.10041195,-21.08275739,signal
BTCUSDT,1767702600,1767708900,534983.728185,552279.84194,0.00291279,50.37994658,3.16697042,47.21297617,signal
ETHUSDT,1767702600,1767708900,28806.81621,29738.14349,0.05409386,50.37908677,3.16692281,47.21216396,signal
SOLUSDT,1767702600,1767708900,1234.57698,1274.492435,1.26217199,50.38016936,3.16687714,47.21329222,signal
BTCUSDT,1767709800,1767710700,557725.70349,549691.266875,0.00279783,-22.47896052,3.09836066,-25.57732118,signal
ETHUSDT,1767709800,1767710700,30031.38819,29598.763215,0.05195885,-22.47869634,3.09831411,-25.57701045,signal
SOLUSDT,1767709800,1767710700,1287.06321,1268.515425,1.21235149,-22.48643476,3.09825956,-25.58469433,signal
BTCUSDT,1767711600,1767717900,553720.76202,561810.1544,0.00281598,22.77959834,3.14131705,19.63828129,signal
ETHUSDT,1767711600,1767717900,29815.730415,30251.316775,0.05229606,22.77945203,3.14127013,19.6381819,signal
SOLUSDT,1767711600,1767717900,1277.81859,1296.481435,1.22022168,22.77280811,3.1412167,19.6315914,signal
BTCUSDT,1767718800,1767719700,566335.46622,557288.0166,0.00275482,-24.92409641,3.0953806,-28.019477,signal
ETHUSDT,1767718800,1767719700,30494.989875,30007.818585,0.05116017,-24.92376727,3.09533412,-28.01910139,signal
SOLUSDT,1767718800,1767719700,1306.923135,1286.046655,1.19372402,-24.9207557,3.09529033,-28.01604603,signal
BTCUSDT,1767720600,1767726900,560635.21752,567966.17485,0.00278058,20.38431927,3.13816737,17.2461519,signal
ETHUSDT,1767720600,1767726900,30188.04648,30582.790955,0.05163859,20.38404796,3.13812034,17.24592762,signal
SOLUSDT,1767720600,1767726900,1293.776565,1310.694325,1.20487942,20.38386091,3.13807338,17.24578752,signal
BTCUSDT,1767727800,1767728700,573058.82622,564578.659455,0.00272165,-23.08007608,3.09625512,-26.1763312,signal
ETHUSDT,1767727800,1767728700,30857.010795,30400.3922,0.05054424,-23.07944046,3.09620896,-26.17564942,signal
SOLUSDT,1767727800,1767728700,1322.44089,1302.878235,1.17935011,-23.07121928,3.09617039,-26.16738967,signal
BTCUSDT,1767729600,1767735900,568780.418085,585328.92913,0.00274006,45.34383557,3.16232345,42.18151212,signal
ETHUSDT,1767729600,1767735900,30626.635665,31517.71326,0.05088598,45.34335836,3.16227621,42.18108214,signal
SOLUSDT,1767729600,1767735900,1312.565955,1350.754285,1.18732552,45.34197865,3.16222808,42.17975057,signal
BTCUSDT,1767736800,1767737700,592210.83744,585130.318485,0.00263485,-18.6561199,3.10211976,-21.75823966,signal
ETHUSDT,1767736800,1767737700,31888.27617,31507.01861,0.04893223,-18.65578346,3.10207329,-21.75785674,signal
SOLUSDT,1767736800,1767737700,1366.64298,1350.30451,1.14173281,-18.65416725,3.10202809,-21.75619534,signal
BTCUSDT,1767738600,1767744900,591167.866215,619677.84608,0.00263784,75.20489123,3.1940226,72.01086863,signal
ETHUSDT,1767738600,1767744900,31832.118105,33367.26802,0.0489878,75.20361842,3.19397455,72.00964387,signal
SOLUSDT,1767738600,1767744900,1364.231775,1430.02463,1.1430331,75.20341096,3.19392756,72.0094834,signal
BTCUSDT,1767745800,1767746700,628267.55679,621945.681595,0.00248724,-15.72399176,3.10957462,-18.83356638,signal
ETHUSDT,1767745800,1767746700,33829.78644,33489.38693,0.04619083,-15.72333541,3.1095284,-18.83286381,signal
SOLUSDT,1767745800,1767746700,1449.84456,1435.26201,1.07777238,-15.71666967,3.10948818,-18.82615785,signal
BTCUSDT,1767747600,1767753900,629402.874165,662564.69193,0.0024814,82.28782022,3.20589165,79.08192856,signal
ETHUSDT,1767747600,1767753900,33890.926995,35676.562795,0.0460825,82.28655367,3.20584353,79.08071014,signal
SOLUSDT,1767747600,1767753900,1452.46587,1528.99512,1.0752439,82.28760905,3.20579774,79.08181132,signal
BTCUSDT,1767754800,1767755700,671406.31539,664116.165805,0.00233147,-16.99673141,3.11372444,-20.11045585,signal
ETHUSDT,1767754800,1767755700,36152.64729,35760.101005,0.04329799,-16.99646667,3.11367774,-20.11014441,signal
SOLUSDT,1767754800,1767755700,1549.39431,1532.57333,1.01027454,-16.99380783,3.11363344,-20.10744126,signal
BTCUSDT,1767756600,1767762900,671368.73661,697047.56187,0.00233025,59.83803148,3.18874936,56.64928213,signal
ETHUSDT,1767756600,1767762900,36150.62628,37533.333945,0.04327538,59.83720371,3.1887016,56.64850212,signal
SOLUSDT,1767756600,1767762900,1549.31427,1608.57531,1.00974267,59.83840084,3.18865586,56.64974498,signal
BTCUSDT,1767763800,1767764700,704493.160545,694903.95421,0.0022243,-21.32928171,3.11268047,-24.44196218,signal
ETHUSDT,1767763800,1767764700,37934.247645,37417.90169,0.04130783,-21.32912981,3.11263361,-24.44176343,signal
SOLUSDT,1767763800,1767764700,1625.75247,1603.627785,0.96383545,-21.32455576,3.11259118,-24.43714694,signal
BTCUSDT,1767765600,1767771900,700527.918915,713477.872605,0.00223532,28.94730888,3.16075743,25.78655144,signal
ETHUSDT,1767765600,1767771900,37720.73094,38418.04137,0.04151249,28.94709426,3.16071024,25.78638401,signal
SOLUSDT,1767765600,1767771900,1616.597895,1646.486345,0.96861322,28.95034768,3.16066652,25.78968116,signal
BTCUSDT,1767772800,1767773700,719414.76762,708054.29575,0.00217825,-24.74595234,3.10938505,-27.8553374,signal
ETHUSDT,1767772800,1767773700,38737.71918,38125.997465,0.04045261,-24.74574233,3.10933825,-27.85508058,signal
SOLUSDT,1767772800,1767773700,1660.18968,1633.972605,0.94387919,-24.74575152,3.10929123,-27.85504275,signal
BTCUSDT,1767774600,1767780900,712378.561275,720532.23366,0.00219801,17.92181703,3.14954586,14.77227117,signal
ETHUSDT,1767774600,1767780900,38358.84984,38797.89135,0.04081949,17.92144876,3.14949851,14.77195024,signal
SOLUSDT,1767774600,1767780900,1643.951565,1662.7682,0.95243989,17.92171375,3.14945181,14.77226195,signal
BTCUSDT,1767781800,1767782700,726608.60274,715423.719195,0.00215587,-24.11320229,3.10884033,-27.22204262,signal
ETHUSDT,1767781800,1767782700,39125.082765,38522.818955,0.04003706,-24.11287205,3.10879367,-27.22166572,signal
SOLUSDT,1767781800,1767782700,1676.787975,1650.9741,0.93418476,-24.11492865,3.10874462,-27.22367326,signal
BTCUSDT,1767783600,1767789900,720280.54029,737137.38693,0.00217311,36.63185015,3.16713536,33.46471478,signal
ETHUSDT,1767783600,1767789900,38784.332475,39692.014065,0.04035723,36.63151591,3.16708807,33.46442784,signal
SOLUSDT,1767783600,1767789900,1662.19068,1701.08903,0.94165177,36.62870021,3.1670383,33.46166191,signal
BTCUSDT,1767790800,1767791700,745183.14537,735657.157415,0.00210251,-20.02851822,3.11348672,-23.14200494,signal
ETHUSDT,1767790800,1767791700,40125.242595,39612.30394,0.0390461,-20.02825252,3.11343998,-23.1416925,signal
SOLUSDT,1767790800,1767791700,1719.649395,1697.67074,0.91106398,-20.02396083,3.11339727,-23.1373581,signal
BTCUSDT,1767792600,1767798900,742654.04145,775072.100085,0.00210827,68.34606706,3.19977867,65.14628838,signal
ETHUSDT,1767792600,1767798900,39989.06454,41734.652235,0.03915302,68.34503751,3.19973067,65.14530684,signal
SOLUSDT,1767792600,1767798900,1713.81648,1788.62524,0.91355717,68.34207901,3.19968074,65.14239827,signal
BTCUSDT,1767799800,1767800700,785523.54549,777384.57327,0.00199695,-16.25308502,3.12104254,-19.37412756,signal
ETHUSDT,1767799800,1767800700,42297.41814,41859.169945,0.03708558,-16.25268848,3.12099588,-19.37368436,signal
SOLUSDT,1767799800,1767800700,1812.74592,1793.96257,0.86531749,-16.25356132,3.12094795,-19.37450927,signal
BTCUSDT,1767801600,1767807900,786535.441185,828642.401535,0.00199327,83.93045944,3.21948242,80.71097703,signal
ETHUSDT,1767801600,1767807900,42351.90537,44619.209235,0.03701728,83.92942854,3.21943435,80.70999419,signal
SOLUSDT,1767801600,1767807900,1815.077085,1912.253395,0.86372582,83.93368812,3.21939158,80.71429654,signal
BTCUSDT,1767808800,1767809700,840060.710445,831363.060525,0.00187059,-16.26972498,3.12654629,-19.39627127,signal
ETHUSDT,1767808800,1767809700,45234.035715,44765.70595,0.03473898,-16.26930014,3.12649957,-19.39579971,signal
SOLUSDT,1767808800,1767809700,1938.598815,1918.530255,0.81056527,-16.26687769,3.12645485,-19.39333254,signal
BTCUSDT,1767810600,1767816900,840916.6482,877673.833555,0.00186765,68.64943694,3.20971989,65.43971705,signal
ETHUSDT,1767810600,1767816900,45280.12875,47259.3585,0.03468435,68.64829014,3.20967163,65.43861851,signal
SOLUSDT,1767810600,1767816900,1940.579805,2025.396795,0.80928808,68.64137924,3.2096176,65.43176164,signal
BTCUSDT,1767817800,1767818700,887792.31432,876457.3521,0.00177235,-20.08953522,3.12687022,-23.21640544,signal
ETHUSDT,1767817800,1767818700,47804.200155,47193.861265,0.0329146,-20.08906233,3.12682349,-23.21588582,signal
SOLUSDT,1767817800,1767818700,2048.753865,2022.598195,0.76799498,-20.08742313,3.12677792,-23.21420105,signal
BTCUSDT,1767819600,1767825900,884283.04056,905033.61682,0.0017782,36.89874692,3.18176911,33.71697781,signal
ETHUSDT,1767819600,1767825900,47615.23572,48732.58152,0.03302329,36.898431,3.18172162,33.71670939,signal
SOLUSDT,1767819600,1767825900,2040.649815,2088.53521,0.77053299,36.89727668,3.18167329,33.71560339,signal
BTCUSDT,1767826800,1767827700,912999.261495,898953.888205,0.00172394,-24.21332656,3.12369151,-27.33701808,signal
ETHUSDT,1767826800,1767827700,49161.498465,48405.20529,0.03201548,-24.21308655,3.12364453,-27.33673108,signal
SOLUSDT,1767826800,1767827700,2106.922935,2074.512225,0.74701603,-24.21131983,3.12359908,-27.33491892,signal
BTCUSDT,1767828600,1767834900,904742.58522,915106.71775,0.00173831,18.01606612,3.16346065,14.85260548,signal
ETHUSDT,1767828600,1767834900,48716.90628,49274.980185,0.0322824,18.01596553,3.16341336,14.85255216,signal
SOLUSDT,1767828600,1767834900,2087.86341,2111.78358,0.75324617,18.01777634,3.16336799,14.85440834,signal
BTCUSDT,1767835800,1767836700,922523.8314,907950.867465,0.00170553,-24.85460527,3.12192676,-27.97653203,signal
ETHUSDT,1767835800,1767836700,49674.36477,48889.66294,0.03167362,-24.85434961,3.12187981,-27.97622942,signal
SOLUSDT,1767835800,1767836700,2128.90392,2095.27184,0.73903921,-24.855426,3.12183154,-27.97725753,signal
BTCUSDT,1767837600,1767843900,913681.87263,930524.64493,0.00172066,28.98060867,3.17324407,25.8073646,signal
ETHUSDT,1767837600,1767843900,49198.256835,50105.17488,0.03195455,28.98015788,3.17319646,25.80696142,signal
SOLUSDT,1767837600,1767843900,2108.49372,2147.36578,0.74559604,28.98285402,3.17315199,25.80970203,signal
BTCUSDT,1767844800,1767845700,939904.347315,927096.249985,0.00167389,-21.43929978,3.12514689,-24.56444666,signal
ETHUSDT,1767844800,1767845700,50610.23247,49920.56723,0.031086,-21.43893102,3.12510006,-24.56403108,signal
SOLUSDT,1767844800,1767845700,2169.013965,2139.44974,0.72532769,-21.44375111,3.12504804,-24.56879914,signal
BTCUSDT,1767846600,1767852900,935128.43055,970832.870735,0.00168125,60.02820308,3.20440347,56.82379961,signal
ETHUSDT,1767846600,1767852900,50353.073955,52275.619115,0.0312228,60.0272466,3.20435535,56.82289125,signal
SOLUSDT,1767846600,1767852900,2157.988455,2240.37925,0.72852126,60.0234458,3.20430438,56.81914142,signal
BTCUSDT,1767853800,1767854700,983366.647605,972678.207605,0.00160138,-17.11626426,3.13237298,-20.24863723,signal
ETHUSDT,1767853800,1767854700,52950.512025,52374.97941,0.02973949,-17.11604403,3.13232596,-20.24836999,signal
SOLUSDT,1767853800,1767854700,2269.304085,2244.63712,0.69391202,-17.11670349,3.13227806,-20.24898154,signal
BTCUSDT,1767855600,1767861900,983701.074735,1035510.56571,0.00159991,82.89053561,3.2305574,79.65997822,signal
ETHUSDT,1767855600,1767861900,52968.521025,55758.256925,0.02971217,82.88911378,3.23050876,79.65860502,signal
SOLUSDT,1767855600,1767861900,2270.07447,2389.64458,0.69327515,82.89498585,3.23046742,79.66451843,signal
BTCUSDT,1767862800,1767863700,1050001.45836,1039439.52025,0.0015023,-15.86720955,3.13896915,-19.0061787,signal
ETHUSDT,1767862800,1767863700,56538.53514,55969.82109,0.02789946,-15.86681406,3.13892222,-19.00573628,signal
SOLUSDT,1767862800,1767863700,2423.080935,2398.710045,0.65097737,-15.86489789,3.13887681,-19.00377471,signal
BTCUSDT,1767864600,1767870900,1051771.973175,1102544.13216,0.00149896,76.10537875,3.22923126,72.87614749,signal
ETHUSDT,1767864600,1767870900,56633.872785,59367.76127,0.02783739,76.10432434,3.22918291,72.87514142,signal
SOLUSDT,1767864600,1767870900,2427.162975,2544.337195,0.6495302,76.10819424,3.22913949,72.87905476,signal
BTCUSDT,1767871800,1767872700,1116143.582895,1102815.49641,0.00141545,-18.86520376,3.14081959,-22.00602335,signal
ETHUSDT,1767871800,1767872700,60100.035,59382.37396,0.02628649,-18.86478654,3.14077261,-22.00555916,signal
SOLUSDT,1767871800,1767872700,2575.717215,2544.956885,0.61334179,-18.86659581,3.14072341,-22.00731922,signal
BTCUSDT,1767873600,1767879900,1113590.807145,1146066.95986,0.0014178,46.04477879,3.20374901,42.84102979,signal
ETHUSDT,1767873600,1767879900,59962.58631,61711.298915,0.02633023,46.04399759,3.20370086,42.84029673,signal
SOLUSDT,1767873600,1767879900,2569.82427,2644.766955,0.61436292,46.04200699,3.20365151,42.83835548,signal
BTCUSDT,1767880800,1767881700,1156906.334085,1139801.0144,0.00136639,-23.37245887,3.13818736,-26.51064623,signal
ETHUSDT,1767880800,1767881700,62294.95191,61373.8977,0.02537535,-23.3720728,3.13814032,-26.51021312,signal
SOLUSDT,1767880800,1767881700,2669.784225,2630.314185,0.59208249,-23.36951949,3.13809545,-26.50761494,signal
BTCUSDT,1767882600,1767888900,1147752.44943,1162792.99266,0.00137624,20.69945162,3.17987342,17.5195782,signal
ETHUSDT,1767882600,1767888900,61802.055585,62611.928375,0.02555843,20.69907409,3.17982565,17.51924844,signal
SOLUSDT,1767882600,1767888900,2648.66367,2683.367645,0.5963534,20.69583362,3.17977502,17.51605859,signal
BTCUSDT,1767889800,1767890700,1172105.37981,1153379.091965,0.00134832,-25.24906326,3.13550155,-28.38456481,signal
ETHUSDT,1767889800,1767890700,63113.370915,62105.03195,0.02503989,-25.24869253,3.13545451,-28.38414704,signal
SOLUSDT,1767889800,1767890700,2704.861755,2661.64851,0.58425459,-25.24753673,3.13540825,-28.38294498,signal
BTCUSDT,1767891600,1767897900,1160357.16864,1177265.75266,0.00136087,23.01042511,3.18120649,19.82921862,signal
ETHUSDT,1767891600,1767897900,62480.774775,63391.22853,0.02527296,23.00986458,3.18115855,19.82870602,signal
SOLUSDT,1767891600,1767897900,2677.748205,2716.770935,0.58969348,23.01144946,3.18111277,19.8303367,signal
BTCUSDT,1767898800,1767899700,1188237.031605,1171103.045555,0.00132969,-22.78293975,3.13719777,-25.92013752,signal
ETHUSDT,1767898800,1767899700,63981.99501,63059.39453,0.02469393,-22.78262805,3.13715068,-25.91977873,signal
SOLUSDT,1767898800,1767899700,2742.09036,2702.54805,0.57618194,-22.78356506,3.13710235,-25.92066741,signal
BTCUSDT,1767900600,1767906900,1180289.16966,1218365.9123,0.00133766,50.93368186,3.20858157,47.72510028,signal
ETHUSDT,1767900600,1767906900,63554.031135,65604.32143,0.02484186,50.93302188,3.20853355,47.72448833,signal
SOLUSDT,1767900600,1767906900,2723.74119,2811.61349,0.57963531,50.93388826,3.20848705,47.72540121,signal
BTCUSDT,1767907800,1767908700,1233211.507605,1218972.84868,0.001282,-18.25389629,3.14368925,-21.39758554,signal
ETHUSDT,1767907800,1767908700,66403.695255,65636.995085,0.02380813,-18.25369786,3.14364201,-21.39733988,signal
SOLUSDT,1767907800,1767908700,2845.872225,2813.01279,0.5555148,-18.25390249,3.14359438,-21.39749687,signal
BTCUSDT,1767909600,1767915900,1232026.255275,1293824.474145,0.00128245,79.25295592,3.23927033,76.0136856,signal
ETHUSDT,1767909600,1767915900,66339.87336,69667.46884,0.02381652,79.2517475,3.23922172,76.01252578,signal
SOLUSDT,1767909600,1767915900,2843.14086,2985.74638,0.55570982,79.24728731,3.23916986,76.00811745,signal
BTCUSDT,1767916800,1767917700,1311900.12225,1298784.22303,0.00120697,-15.83054796,3.15102785,-18.98157581,signal
ETHUSDT,1767916800,1767917700,70640.772735,69934.53524,0.02241489,-15.83023874,3.15098066,-18.9812194,signal
SOLUSDT,1767916800,1767917700,3027.462975,2997.190655,0.52300613,-15.83260896,3.15093079,-18.98353974,signal
BTCUSDT,1767918600,1767924900,1314382.70292,1382151.408585,0.00120404,81.59652393,3.24674653,78.3497774,signal
ETHUSDT,1767918600,1767924900,70774.44954,74423.539615,0.02236049,81.5954367,3.24669797,78.34873873,signal
SOLUSDT,1767918600,1767924900,3033.19584,3189.58441,0.52173602,81.5935502,3.24664861,78.34690159,signal
BTCUSDT,1767925800,1767926700,1400167.734,1384488.439485,0.00113279,-17.76140042,3.15443997,-20.91584039,signal
ETHUSDT,1767925800,1767926700,75393.647985,74549.376665,0.02103727,-17.7611678,3.15439262,-20.91556042,signal
SOLUSDT,1767925800,1767926700,3231.15477,3194.971715,0.49086262,-17.76090926,3.1543453,-20.91525455,signal
BTCUSDT,1767927600,1767933900,1399097.53917,1448249.47302,0.00113299,55.68850778,3.22600748,52.4625003,signal
ETHUSDT,1767927600,1767933900,75336.019185,77982.659165,0.02104087,55.68761909,3.22595904,52.46166005,signal
SOLUSDT,1767927600,1767933900,3228.683535,3342.118105,0.49094683,55.69034202,3.22591421,52.46442782,signal
BTCUSDT,1767934800,1767935700,1463076.59271,1442529.45446,0.00108506,-22.29479956,3.15274583,-25.44754539,signal
ETHUSDT,1767934800,1767935700,78781.05084,77674.66324,0.02015074,-22.29452928,3.15269847,-25.44722776,signal
SOLUSDT,1767934800,1767935700,3376.32732,3328.91471,0.47017737,-22.29233613,3.15265304,-25.44498918,signal
BTCUSDT,1767936600,1767942900,1453600.627095,1477247.556725,0.00109134,25.80688427,3.19855732,22.60832695,signal
ETHUSDT,1767936600,1767942900,78270.805845,79544.098055,0.02026747,25.80641514,3.19850926,22.60790588,signal
SOLUSDT,1767936600,1767942900,3354.466395,3409.03463,0.47290014,25.80532596,3.19846058,22.60686538,signal
BTCUSDT,1767943800,1767944700,1489288.902315,1465581.98243,0.00106587,-25.26856159,3.14951657,-28.41807816,signal
ETHUSDT,1767943800,1767944700,80192.4762,78915.952285,0.01979448,-25.26813328,3.14946937,-28.41760265,signal
SOLUSDT,1767943800,1767944700,3436.81755,3382.1081,0.46186477,-25.26836748,3.14942152,-28.417789,signal
BTCUSDT,1767945600,1767951900,1474410.4368,1492269.501995,0.00107576,19.21209209,3.19143962,16.02065248,signal
ETHUSDT,1767945600,1767951900,79391.33583,80352.973415,0.01997812,19.21171515,3.19139166,16.02032349,signal
