ts,symbol,signal,permit,reason
1767609900,BTCUSDT,EXIT_LONG,True,exit
1767609900,ETHUSDT,EXIT_LONG,True,exit
1767609900,SOLUSDT,EXIT_LONG,True,exit
1767610800,BTCUSDT,ENTER_LONG,True,allowed
1767610800,ETHUSDT,ENTER_LONG,True,allowed
1767610800,SOLUSDT,ENTER_LONG,True,allowed
1767611700,BTCUSDT,EXIT_LONG,True,exit
1767611700,ETHUSDT,EXIT_LONG,True,exit
1767611700,SOLUSDT,EXIT_LONG,True,exit
1767612600,BTCUSDT,ENTER_LONG,True,allowed
1767612600,ETHUSDT,ENTER_LONG,True,allowed
1767612600,SOLUSDT,ENTER_LONG,True,allowed
1767618900,BTCUSDT,EXIT_LONG,True,exit
1767618900,ETHUSDT,EXIT_LONG,True,exit
1767618900,SOLUSDT,EXIT_LONG,True,exit
1767619800,BTCUSDT,ENTER_LONG,True,allowed
1767619800,ETHUSDT,ENTER_LONG,True,allowed
1767619800,SOLUSDT,ENTER_LONG,True,allowed
1767620700,BTCUSDT,EXIT_LONG,True,exit
1767620700,ETHUSDT,EXIT_LONG,True,exit
1767620700,SOLUSDT,EXIT_LONG,True,exit
1767621600,BTCUSDT,ENTER_LONG,True,allowed
1767621600,ETHUSDT,ENTER_LONG,True,allowed
1767621600,SOLUSDT,ENTER_LONG,True,allowed
1767627900,BTCUSDT,EXIT_LONG,True,exit
1767627900,ETHUSDT,EXIT_LONG,True,exit
1767627900,SOLUSDT,EXIT_LONG,True,exit
1767628800,BTCUSDT,ENTER_LONG,True,allowed
1767628800,ETHUSDT,ENTER_LONG,True,allowed
1767628800,SOLUSDT,ENTER_LONG,True,allowed
1767629700,BTCUSDT,EXIT_LONG,True,exit
1767629700,ETHUSDT,EXIT_LONG,True,exit
1767629700,SOLUSDT,EXIT_LONG,True,exit
1767630600,BTCUSDT,ENTER_LONG,True,allowed
1767630600,ETHUSDT,ENTER_LONG,True,allowed
1767630600,SOLUSDT,ENTER_LONG,True,allowed
1767636900,BTCUSDT,EXIT_LONG,True,exit
1767636900,ETHUSDT,EXIT_LONG,True,exit
1767636900,SOLUSDT,EXIT_LONG,True,exit
1767637800,BTCUSDT,ENTER_LONG,True,allowed
1767637800,ETHUSDT,ENTER_LONG,True,allowed
1767637800,SOLUSDT,ENTER_LONG,True,allowed
1767638700,BTCUSDT,EXIT_LONG,True,exit
1767638700,ETHUSDT,EXIT_LONG,True,exit
1767638700,SOLUSDT,EXIT_LONG,True,exit
1767639600,BTCUSDT,ENTER_LONG,True,allowed
1767639600,ETHUSDT,ENTER_LONG,True,allowed
1767639600,SOLUSDT,ENTER_LONG,True,allowed
1767645900,BTCUSDT,EXIT_LONG,True,exit
1767645900,ETHUSDT,EXIT_LONG,True,exit
1767645900,SOLUSDT,EXIT_LONG,True,exit
1767646800,BTCUSDT,ENTER_LONG,True,allowed
1767646800,ETHUSDT,ENTER_LONG,True,allowed
1767646800,SOLUSDT,ENTER_LONG,True,allowed
1767647700,BTCUSDT,EXIT_LONG,True,exit
1767647700,ETHUSDT,EXIT_LONG,True,exit
1767647700,SOLUSDT,EXIT_LONG,True,exit
1767648600,BTCUSDT,ENTER_LONG,True,allowed
1767648600,ETHUSDT,ENTER_LONG,True,allowed
1767648600,SOLUSDT,ENTER_LONG,True,allowed
1767654900,BTCUSDT,EXIT_LONG,True,exit
1767654900,ETHUSDT,EXIT_LONG,True,exit
1767654900,SOLUSDT,EXIT_LONG,True,exit
1767655800,BTCUSDT,ENTER_LONG,True,allowed
1767655800,ETHUSDT,ENTER_LONG,True,allowed
1767655800,SOLUSDT,ENTER_LONG,True,allowed
1767656700,BTCUSDT,EXIT_LONG,True,exit
1767656700,ETHUSDT,EXIT_LONG,True,exit
1767656700,SOLUSDT,EXIT_LONG,True,exit
1767657600,BTCUSDT,ENTER_LONG,True,allowed
1767657600,ETHUSDT,ENTER_LONG,True,allowed
1767657600,SOLUSDT,ENTER_LONG,True,allowed
1767663900,BTCUSDT,EXIT_LONG,True,exit
1767663900,ETHUSDT,EXIT_LONG,True,exit
1767663900,SOLUSDT,EXIT_LONG,True,exit
1767664800,BTCUSDT,ENTER_LONG,True,allowed
1767664800,ETHUSDT,ENTER_LONG,True,allowed
1767664800,SOLUSDT,ENTER_LONG,True,allowed
1767665700,BTCUSDT,EXIT_LONG,True,exit
1767665700,ETHUSDT,EXIT_LONG,True,exit
1767665700,SOLUSDT,EXIT_LONG,True,exit
1767666600,BTCUSDT,ENTER_LONG,True,allowed
1767666600,ETHUSDT,ENTER_LONG,True,allowed
1767666600,SOLUSDT,ENTER_LONG,True,allowed
1767672900,BTCUSDT,EXIT_LONG,True,exit
1767672900,ETHUSDT,EXIT_LONG,True,exit
1767672900,SOLUSDT,EXIT_LONG,True,exit
1767673800,BTCUSDT,ENTER_LONG,True,allowed
1767673800,ETHUSDT,ENTER_LONG,True,allowed
1767673800,SOLUSDT,ENTER_LONG,True,allowed
1767674700,BTCUSDT,EXIT_LONG,True,exit
1767674700,ETHUSDT,EXIT_LONG,True,exit
1767674700,SOLUSDT,EXIT_LONG,True,exit
1767675600,BTCUSDT,ENTER_LONG,True,allowed
1767675600,ETHUSDT,ENTER_LONG,True,allowed
1767675600,SOLUSDT,ENTER_LONG,True,allowed
1767681900,BTCUSDT,EXIT_LONG,True,exit
1767681900,ETHUSDT,EXIT_LONG,True,exit
1767681900,SOLUSDT,EXIT_LONG,True,exit
1767682800,BTCUSDT,ENTER_LONG,True,allowed
1767682800,ETHUSDT,ENTER_LONG,True,allowed
1767682800,SOLUSDT,ENTER_LONG,True,allowed
1767683700,BTCUSDT,EXIT_LONG,True,exit
1767683700,ETHUSDT,EXIT_LONG,True,exit
1767683700,SOLUSDT,EXIT_LONG,True,exit
1767684600,BTCUSDT,ENTER_LONG,True,allowed
1767684600,ETHUSDT,ENTER_LONG,True,allowed
1767684600,SOLUSDT,ENTER_LONG,True,allowed
1767690900,BTCUSDT,EXIT_LONG,True,exit
1767690900,ETHUSDT,EXIT_LONG,True,exit
1767690900,SOLUSDT,EXIT_LONG,True,exit
1767691800,BTCUSDT,ENTER_LONG,True,allowed
1767691800,ETHUSDT,ENTER_LONG,True,allowed
1767691800,SOLUSDT,ENTER_LONG,True,allowed
1767692700,BTCUSDT,EXIT_LONG,True,exit
1767692700,ETHUSDT,EXIT_LONG,True,exit
1767692700,SOLUSDT,EXIT_LONG,True,exit
1767693600,BTCUSDT,ENTER_LONG,True,allowed
1767693600,ETHUSDT,ENTER_LONG,True,allowed
1767693600,SOLUSDT,ENTER_LONG,True,allowed
1767699900,BTCUSDT,EXIT_LONG,True,exit
1767699900,ETHUSDT,EXIT_LONG,True,exit
1767699900,SOLUSDT,EXIT_LONG,True,exit
1767700800,BTCUSDT,ENTER_LONG,True,allowed
1767700800,ETHUSDT,ENTER_LONG,True,allowed
1767700800,SOLUSDT,ENTER_LONG,True,allowed
1767701700,BTCUSDT,EXIT_LONG,True,exit
1767701700,ETHUSDT,EXIT_LONG,True,exit
1767701700,SOLUSDT,EXIT_LONG,True,exit
1767702600,BTCUSDT,ENTER_LONG,True,allowed
1767702600,ETHUSDT,ENTER_LONG,True,allowed
1767702600,SOLUSDT,ENTER_LONG,True,allowed
1767708900,BTCUSDT,EXIT_LONG,True,exit
1767708900,ETHUSDT,EXIT_LONG,True,exit
1767708900,SOLUSDT,EXIT_LONG,True,exit
1767709800,BTCUSDT,ENTER_LONG,True,allowed
1767709800,ETHUSDT,ENTER_LONG,True,allowed
1767709800,SOLUSDT,ENTER_LONG,True,allowed
1767710700,BTCUSDT,EXIT_LONG,True,exit
1767710700,ETHUSDT,EXIT_LONG,True,exit
1767710700,SOLUSDT,EXIT_LONG,True,exit
1767711600,BTCUSDT,ENTER_LONG,True,allowed
1767711600,ETHUSDT,ENTER_LONG,True,allowed
1767711600,SOLUSDT,ENTER_LONG,True,allowed
1767717900,BTCUSDT,EXIT_LONG,True,exit
1767717900,ETHUSDT,EXIT_LONG,True,exit
1767717900,SOLUSDT,EXIT_LONG,True,exit
1767718800,BTCUSDT,ENTER_LONG,True,allowed
1767718800,ETHUSDT,ENTER_LONG,True,allowed
1767718800,SOLUSDT,ENTER_LONG,True,allowed
1767719700,BTCUSDT,EXIT_LONG,True,exit
1767719700,ETHUSDT,EXIT_LONG,True,exit
1767719700,SOLUSDT,EXIT_LONG,True,exit
1767720600,BTCUSDT,ENTER_LONG,True,allowed
1767720600,ETHUSDT,ENTER_LONG,True,allowed
1767720600,SOLUSDT,ENTER_LONG,True,allowed
1767726900,BTCUSDT,EXIT_LONG,True,exit
1767726900,ETHUSDT,EXIT_LONG,True,exit
1767726900,SOLUSDT,EXIT_LONG,True,exit
1767727800,BTCUSDT,ENTER_LONG,True,allowed
1767727800,ETHUSDT,ENTER_LONG,True,allowed
1767727800,SOLUSDT,ENTER_LONG,True,allowed
1767728700,BTCUSDT,EXIT_LONG,True,exit
1767728700,ETHUSDT,EXIT_LONG,True,exit
1767728700,SOLUSDT,EXIT_LONG,True,exit
1767729600,BTCUSDT,ENTER_LONG,True,allowed
1767729600,ETHUSDT,ENTER_LONG,True,allowed
1767729600,SOLUSDT,ENTER_LONG,True,allowed
1767735900,BTCUSDT,EXIT_LONG,True,exit
1767735900,ETHUSDT,EXIT_LONG,True,exit
1767735900,SOLUSDT,EXIT_LONG,True,exit
1767736800,BTCUSDT,ENTER_LONG,True,allowed
1767736800,ETHUSDT,ENTER_LONG,True,allowed
1767736800,SOLUSDT,ENTER_LONG,True,allowed
1767737700,BTCUSDT,EXIT_LONG,True,exit
1767737700,ETHUSDT,EXIT_LONG,True,exit
1767737700,SOLUSDT,EXIT_LONG,True,exit
1767738600,BTCUSDT,ENTER_LONG,True,allowed
1767738600,ETHUSDT,ENTER_LONG,True,allowed
1767738600,SOLUSDT,ENTER_LONG,True,allowed
1767744900,BTCUSDT,EXIT_LONG,True,exit
1767744900,ETHUSDT,EXIT_LONG,True,exit
1767744900,SOLUSDT,EXIT_LONG,True,exit
1767745800,BTCUSDT,ENTER_LONG,True,allowed
1767745800,ETHUSDT,ENTER_LONG,True,allowed
1767745800,SOLUSDT,ENTER_LONG,True,allowed
1767746700,BTCUSDT,EXIT_LONG,True,exit
1767746700,ETHUSDT,EXIT_LONG,True,exit
1767746700,SOLUSDT,EXIT_LONG,True,exit
1767747600,BTCUSDT,ENTER_LONG,True,allowed
1767747600,ETHUSDT,ENTER_LONG,True,allowed
1767747600,SOLUSDT,ENTER_LONG,True,allowed
1767753900,BTCUSDT,EXIT_LONG,True,exit
1767753900,ETHUSDT,EXIT_LONG,True,exit
1767753900,SOLUSDT,EXIT_LONG,True,exit
1767754800,BTCUSDT,ENTER_LONG,True,allowed
1767754800,ETHUSDT,ENTER_LONG,True,allowed
1767754800,SOLUSDT,ENTER_LONG,True,allowed
1767755700,BTCUSDT,EXIT_LONG,True,exit
1767755700,ETHUSDT,EXIT_LONG,True,exit
1767755700,SOLUSDT,EXIT_LONG,True,exit
1767756600,BTCUSDT,ENTER_LONG,True,allowed
1767756600,ETHUSDT,ENTER_LONG,True,allowed
1767756600,SOLUSDT,ENTER_LONG,True,allowed
1767762900,BTCUSDT,EXIT_LONG,True,exit
1767762900,ETHUSDT,EXIT_LONG,True,exit
1767762900,SOLUSDT,EXIT_LONG,True,exit
1767763800,BTCUSDT,ENTER_LONG,True,allowed
1767763800,ETHUSDT,ENTER_LONG,True,allowed
1767763800,SOLUSDT,ENTER_LONG,True,allowed
1767764700,BTCUSDT,EXIT_LONG,True,exit
1767764700,ETHUSDT,EXIT_LONG,True,exit
1767764700,SOLUSDT,EXIT_LONG,True,exit
1767765600,BTCUSDT,ENTER_LONG,True,allowed
1767765600,ETHUSDT,ENTER_LONG,True,allowed
1767765600,SOLUSDT,ENTER_LONG,True,allowed
1767771900,BTCUSDT,EXIT_LONG,True,exit
1767771900,ETHUSDT,EXIT_LONG,True,exit
1767771900,SOLUSDT,EXIT_LONG,True,exit
1767772800,BTCUSDT,ENTER_LONG,True,allowed
1767772800,ETHUSDT,ENTER_LONG,True,allowed
1767772800,SOLUSDT,ENTER_LONG,True,allowed
1767773700,BTCUSDT,EXIT_LONG,True,exit
1767773700,ETHUSDT,EXIT_LONG,True,exit
1767773700,SOLUSDT,EXIT_LONG,True,exit
1767774600,BTCUSDT,ENTER_LONG,True,allowed
1767774600,ETHUSDT,ENTER_LONG,True,allowed
1767774600,SOLUSDT,ENTER_LONG,True,allowed
1767780900,BTCUSDT,EXIT_LONG,True,exit
1767780900,ETHUSDT,EXIT_LONG,True,exit
1767780900,SOLUSDT,EXIT_LONG,True,exit
1767781800,BTCUSDT,ENTER_LONG,True,allowed
1767781800,ETHUSDT,ENTER_LONG,True,allowed
1767781800,SOLUSDT,ENTER_LONG,True,allowed
1767782700,BTCUSDT,EXIT_LONG,True,exit
1767782700,ETHUSDT,EXIT_LONG,True,exit
1767782700,SOLUSDT,EXIT_LONG,True,exit
1767783600,BTCUSDT,ENTER_LONG,True,allowed
1767783600,ETHUSDT,ENTER_LONG,True,allowed
1767783600,SOLUSDT,ENTER_LONG,True,allowed
1767789900,BTCUSDT,EXIT_LONG,True,exit
1767789900,ETHUSDT,EXIT_LONG,True,exit
1767789900,SOLUSDT,EXIT_LONG,True,exit
1767790800,BTCUSDT,ENTER_LONG,True,allowed
1767790800,ETHUSDT,ENTER_LONG,True,allowed
1767790800,SOLUSDT,ENTER_LONG,True,allowed
1767791700,BTCUSDT,EXIT_LONG,True,exit
1767791700,ETHUSDT,EXIT_LONG,True,exit
1767791700,SOLUSDT,EXIT_LONG,True,exit
1767792600,BTCUSDT,ENTER_LONG,True,allowed
1767792600,ETHUSDT,ENTER_LONG,True,allowed
1767792600,SOLUSDT,ENTER_LONG,True,allowed
1767798900,BTCUSDT,EXIT_LONG,True,exit
1767798900,ETHUSDT,EXIT_LONG,True,exit
1767798900,SOLUSDT,EXIT_LONG,True,exit
1767799800,BTCUSDT,ENTER_LONG,True,allowed
1767799800,ETHUSDT,ENTER_LONG,True,allowed
1767799800,SOLUSDT,ENTER_LONG,True,allowed
1767800700,BTCUSDT,EXIT_LONG,True,exit
1767800700,ETHUSDT,EXIT_LONG,True,exit
1767800700,SOLUSDT,EXIT_LONG,True,exit
1767801600,BTCUSDT,ENTER_LONG,True,allowed
1767801600,ETHUSDT,ENTER_LONG,True,allowed
1767801600,SOLUSDT,ENTER_LONG,True,allowed
1767807900,BTCUSDT,EXIT_LONG,True,exit
1767807900,ETHUSDT,EXIT_LONG,True,exit
1767807900,SOLUSDT,EXIT_LONG,True,exit
1767808800,BTCUSDT,ENTER_LONG,True,allowed
1767808800,ETHUSDT,ENTER_LONG,True,allowed
1767808800,SOLUSDT,ENTER_LONG,True,allowed
1767809700,BTCUSDT,EXIT_LONG,True,exit
1767809700,ETHUSDT,EXIT_LONG,True,exit
1767809700,SOLUSDT,EXIT_LONG,True,exit
1767810600,BTCUSDT,ENTER_LONG,True,allowed
1767810600,ETHUSDT,ENTER_LONG,True,allowed
1767810600,SOLUSDT,ENTER_LONG,True,allowed
1767816900,BTCUSDT,EXIT_LONG,True,exit
1767816900,ETHUSDT,EXIT_LONG,True,exit
1767816900,SOLUSDT,EXIT_LONG,True,exit
1767817800,BTCUSDT,ENTER_LONG,True,allowed
1767817800,ETHUSDT,ENTER_LONG,True,allowed
1767817800,SOLUSDT,ENTER_LONG,True,allowed
1767818700,BTCUSDT,EXIT_LONG,True,exit
1767818700,ETHUSDT,EXIT_LONG,True,exit
1767818700,SOLUSDT,EXIT_LONG,True,exit
1767819600,BTCUSDT,ENTER_LONG,True,allowed
1767819600,ETHUSDT,ENTER_LONG,True,allowed
1767819600,SOLUSDT,ENTER_LONG,True,allowed
1767825900,BTCUSDT,EXIT_LONG,True,exit
1767825900,ETHUSDT,EXIT_LONG,True,exit
1767825900,SOLUSDT,EXIT_LONG,True,exit
1767826800,BTCUSDT,ENTER_LONG,True,allowed
1767826800,ETHUSDT,ENTER_LONG,True,allowed
1767826800,SOLUSDT,ENTER_LONG,True,allowed
1767827700,BTCUSDT,EXIT_LONG,True,exit
1767827700,ETHUSDT,EXIT_LONG,True,exit
1767827700,SOLUSDT,EXIT_LONG,True,exit
1767828600,BTCUSDT,ENTER_LONG,True,allowed
1767828600,ETHUSDT,ENTER_LONG,True,allowed
1767828600,SOLUSDT,ENTER_LONG,True,allowed
1767834900,BTCUSDT,EXIT_LONG,True,exit
1767834900,ETHUSDT,EXIT_LONG,True,exit
1767834900,SOLUSDT,EXIT_LONG,True,exit
1767835800,BTCUSDT,ENTER_LONG,True,allowed
1767835800,ETHUSDT,ENTER_LONG,True,allowed
1767835800,SOLUSDT,ENTER_LONG,True,allowed
1767836700,BTCUSDT,EXIT_LONG,True,exit
1767836700,ETHUSDT,EXIT_LONG,True,exit
1767836700,SOLUSDT,EXIT_LONG,True,exit
1767837600,BTCUSDT,ENTER_LONG,True,allowed
1767837600,ETHUSDT,ENTER_LONG,True,allowed
1767837600,SOLUSDT,ENTER_LONG,True,allowed
1767843900,BTCUSDT,EXIT_LONG,True,exit
1767843900,ETHUSDT,EXIT_LONG,True,exit
1767843900,SOLUSDT,EXIT_LONG,True,exit
1767844800,BTCUSDT,ENTER_LONG,True,allowed
1767844800,ETHUSDT,ENTER_LONG,True,allowed
1767844800,SOLUSDT,ENTER_LONG,True,allowed
1767845700,BTCUSDT,EXIT_LONG,True,exit
1767845700,ETHUSDT,EXIT_LONG,True,exit
1767845700,SOLUSDT,EXIT_LONG,True,exit
1767846600,BTCUSDT,ENTER_LONG,True,allowed
1767846600,ETHUSDT,ENTER_LONG,True,allowed
1767846600,SOLUSDT,ENTER_LONG,True,allowed
1767852900,BTCUSDT,EXIT_LONG,True,exit
1767852900,ETHUSDT,EXIT_LONG,True,exit
1767852900,SOLUSDT,EXIT_LONG,True,exit
1767853800,BTCUSDT,ENTER_LONG,True,allowed
1767853800,ETHUSDT,ENTER_LONG,True,allowed
1767853800,SOLUSDT,ENTER_LONG,True,allowed
1767854700,BTCUSDT,EXIT_LONG,True,exit
1767854700,ETHUSDT,EXIT_LONG,True,exit
1767854700,SOLUSDT,EXIT_LONG,True,exit
1767855600,BTCUSDT,ENTER_LONG,True,allowed
1767855600,ETHUSDT,ENTER_LONG,True,allowed
1767855600,SOLUSDT,ENTER_LONG,True,allowed
1767861900,BTCUSDT,EXIT_LONG,True,exit
1767861900,ETHUSDT,EXIT_LONG,True,exit
1767861900,SOLUSDT,EXIT_LONG,True,exit
1767862800,BTCUSDT,ENTER_LONG,True,allowed
1767862800,ETHUSDT,ENTER_LONG,True,allowed
1767862800,SOLUSDT,ENTER_LONG,True,allowed
1767863700,BTCUSDT,EXIT_LONG,True,exit
1767863700,ETHUSDT,EXIT_LONG,True,exit
1767863700,SOLUSDT,EXIT_LONG,True,exit
1767864600,BTCUSDT,ENTER_LONG,True,allowed
1767864600,ETHUSDT,ENTER_LONG,True,allowed
1767864600,SOLUSDT,ENTER_LONG,True,allowed
1767870900,BTCUSDT,EXIT_LONG,True,exit
1767870900,ETHUSDT,EXIT_LONG,True,exit
1767870900,SOLUSDT,EXIT_LONG,True,exit
1767871800,BTCUSDT,ENTER_LONG,True,allowed
1767871800,ETHUSDT,ENTER_LONG,True,allowed
1767871800,SOLUSDT,ENTER_LONG,True,allowed
1767872700,BTCUSDT,EXIT_LONG,True,exit
1767872700,ETHUSDT,EXIT_LONG,True,exit
1767872700,SOLUSDT,EXIT_LONG,True,exit
1767873600,BTCUSDT,ENTER_LONG,True,allowed
1767873600,ETHUSDT,ENTER_LONG,True,allowed
1767873600,SOLUSDT,ENTER_LONG,True,allowed
1767879900,BTCUSDT,EXIT_LONG,True,exit
1767879900,ETHUSDT,EXIT_LONG,True,exit
1767879900,SOLUSDT,EXIT_LONG,True,exit
1767880800,BTCUSDT,ENTER_LONG,True,allowed
1767880800,ETHUSDT,ENTER_LONG,True,allowed
1767880800,SOLUSDT,ENTER_LONG,True,allowed
1767881700,BTCUSDT,EXIT_LONG,True,exit
1767881700,ETHUSDT,EXIT_LONG,True,exit
1767881700,SOLUSDT,EXIT_LONG,True,exit
1767882600,BTCUSDT,ENTER_LONG,True,allowed
1767882600,ETHUSDT,ENTER_LONG,True,allowed
1767882600,SOLUSDT,ENTER_LONG,True,allowed
1767888900,BTCUSDT,EXIT_LONG,True,exit
1767888900,ETHUSDT,EXIT_LONG,True,exit
1767888900,SOLUSDT,EXIT_LONG,True,exit
1767889800,BTCUSDT,ENTER_LONG,True,allowed
1767889800,ETHUSDT,ENTER_LONG,True,allowed
1767889800,SOLUSDT,ENTER_LONG,True,allowed
1767890700,BTCUSDT,EXIT_LONG,True,exit
1767890700,ETHUSDT,EXIT_LONG,True,exit
1767890700,SOLUSDT,EXIT_LONG,True,exit
1767891600,BTCUSDT,ENTER_LONG,True,allowed
1767891600,ETHUSDT,ENTER_LONG,True,allowed
1767891600,SOLUSDT,ENTER_LONG,True,allowed
1767897900,BTCUSDT,EXIT_LONG,True,exit
1767897900,ETHUSDT,EXIT_LONG,True,exit
1767897900,SOLUSDT,EXIT_LONG,True,exit
1767898800,BTCUSDT,ENTER_LONG,True,allowed
1767898800,ETHUSDT,ENTER_LONG,True,allowed
1767898800,SOLUSDT,ENTER_LONG,True,allowed
1767899700,BTCUSDT,EXIT_LONG,True,exit
1767899700,ETHUSDT,EXIT_LONG,True,exit
1767899700,SOLUSDT,EXIT_LONG,True,exit
1767900600,BTCUSDT,ENTER_LONG,True,allowed
1767900600,ETHUSDT,ENTER_LONG,True,allowed
1767900600,SOLUSDT,ENTER_LONG,True,allowed
1767906900,BTCUSDT,EXIT_LONG,True,exit
1767906900,ETHUSDT,EXIT_LONG,True,exit
1767906900,SOLUSDT,EXIT_LONG,True,exit
1767907800,BTCUSDT,ENTER_LONG,True,allowed
1767907800,ETHUSDT,ENTER_LONG,True,allowed
1767907800,SOLUSDT,ENTER_LONG,True,allowed
1767908700,BTCUSDT,EXIT_LONG,True,exit
1767908700,ETHUSDT,EXIT_LONG,True,exit
1767908700,SOLUSDT,EXIT_LONG,True,exit
1767909600,BTCUSDT,ENTER_LONG,True,allowed
1767909600,ETHUSDT,ENTER_LONG,True,allowed
1767909600,SOLUSDT,ENTER_LONG,True,allowed
1767915900,BTCUSDT,EXIT_LONG,True,exit
1767915900,ETHUSDT,EXIT_LONG,True,exit
1767915900,SOLUSDT,EXIT_LONG,True,exit
1767916800,BTCUSDT,ENTER_LONG,True,allowed
1767916800,ETHUSDT,ENTER_LONG,True,allowed
1767916800,SOLUSDT,ENTER_LONG,True,allowed
1767917700,BTCUSDT,EXIT_LONG,True,exit
1767917700,ETHUSDT,EXIT_LONG,True,exit
1767917700,SOLUSDT,EXIT_LONG,True,exit
1767918600,BTCUSDT,ENTER_LONG,True,allowed
1767918600,ETHUSDT,ENTER_LONG,True,allowed
1767918600,SOLUSDT,ENTER_LONG,True,allowed
1767924900,BTCUSDT,EXIT_LONG,True,exit
1767924900,ETHUSDT,EXIT_LONG,True,exit
1767924900,SOLUSDT,EXIT_LONG,True,exit
1767925800,BTCUSDT,ENTER_LONG,True,allowed
1767925800,ETHUSDT,ENTER_LONG,True,allowed
1767925800,SOLUSDT,ENTER_LONG,True,allowed
1767926700,BTCUSDT,EXIT_LONG,True,exit
1767926700,ETHUSDT,EXIT_LONG,True,exit
1767926700,SOLUSDT,EXIT_LONG,True,exit
1767927600,BTCUSDT,ENTER_LONG,True,allowed
1767927600,ETHUSDT,ENTER_LONG,True,allowed
1767927600,SOLUSDT,ENTER_LONG,True,allowed
1767933900,BTCUSDT,EXIT_LONG,True,exit
1767933900,ETHUSDT,EXIT_LONG,True,exit
1767933900,SOLUSDT,EXIT_LONG,True,exit
1767934800,BTCUSDT,ENTER_LONG,True,allowed
1767934800,ETHUSDT,ENTER_LONG,True,allowed
1767934800,SOLUSDT,ENTER_LONG,True,allowed
1767935700,BTCUSDT,EXIT_LONG,True,exit
1767935700,ETHUSDT,EXIT_LONG,True,exit
1767935700,SOLUSDT,EXIT_LONG,True,exit
1767936600,BTCUSDT,ENTER_LONG,True,allowed
1767936600,ETHUSDT,ENTER_LONG,True,allowed
1767936600,SOLUSDT,ENTER_LONG,True,allowed
1767942900,BTCUSDT,EXIT_LONG,True,exit
1767942900,ETHUSDT,EXIT_LONG,True,exit
1767942900,SOLUSDT,EXIT_LONG,True,exit
1767943800,BTCUSDT,ENTER_LONG,True,allowed
1767943800,ETHUSDT,ENTER_LONG,True,allowed
1767943800,SOLUSDT,ENTER_LONG,True,allowed
1767944700,BTCUSDT,EXIT_LONG,True,exit
1767944700,ETHUSDT,EXIT_LONG,True,exit
1767944700,SOLUSDT,EXIT_LONG,True,exit
1767945600,BTCUSDT,ENTER_LONG,True,allowed
1767945600,ETHUSDT,ENTER_LONG,True,allowed
1767945600,SOLUSDT,ENTER_LONG,True,allowed
1767951900,BTCUSDT,EXIT_LONG,True,exit
1767951900,ETHUSDT,EXIT_LONG,True,exit
1767951900,SOLUSDT,EXIT_LONG,True,exit
1767952800,BTCUSDT,ENTER_LONG,True,allowed
1767952800,ETHUSDT,ENTER_LONG,True,allowed
1767952800,SOLUSDT,ENTER_LONG,True,allowed
1767953700,BTCUSDT,EXIT_LONG,True,exit
1767953700,ETHUSDT,EXIT_LONG,True,exit
1767953700,SOLUSDT,EXIT_LONG,True,exit
1767954600,BTCUSDT,ENTER_LONG,True,allowed
1767954600,ETHUSDT,ENTER_LONG,True,allowed
1767954600,SOLUSDT,ENTER_LONG,True,allowed
1767960900,BTCUSDT,EXIT_LONG,True,exit
1767960900,ETHUSDT,EXIT_LONG,True,exit
1767960900,SOLUSDT,EXIT_LONG,True,exit
1767961800,BTCUSDT,ENTER_LONG,True,allowed
1767961800,ETHUSDT,ENTER_LONG,True,allowed
1767961800,SOLUSDT,ENTER_LONG,True,allowed
1767962700,BTCUSDT,EXIT_LONG,True,exit
1767962700,ETHUSDT,EXIT_LONG,True,exit
1767962700,SOLUSDT,EXIT_LONG,True,exit
1767963600,BTCUSDT,ENTER_LONG,True,allowed
1767963600,ETHUSDT,ENTER_LONG,True,allowed
1767963600,SOLUSDT,ENTER_LONG,True,allowed
1767969900,BTCUSDT,EXIT_LONG,True,exit
1767969900,ETHUSDT,EXIT_LONG,True,exit
1767969900,SOLUSDT,EXIT_LONG,True,exit
1767970800,BTCUSDT,ENTER_LONG,True,allowed
1767970800,ETHUSDT,ENTER_LONG,True,allowed
1767970800,SOLUSDT,ENTER_LONG,True,allowed
1767971700,BTCUSDT,EXIT_LONG,True,exit
1767971700,ETHUSDT,EXIT_LONG,True,exit
1767971700,SOLUSDT,EXIT_LONG,True,exit
1767972600,BTCUSDT,ENTER_LONG,True,allowed
1767972600,ETHUSDT,ENTER_LONG,True,allowed
1767972600,SOLUSDT,ENTER_LONG,True,allowed
1767978900,BTCUSDT,EXIT_LONG,True,exit
1767978900,ETHUSDT,EXIT_LONG,True,exit
1767978900,SOLUSDT,EXIT_LONG,True,exit
1767979800,BTCUSDT,ENTER_LONG,True,allowed
1767979800,ETHUSDT,ENTER_LONG,True,allowed
1767979800,SOLUSDT,ENTER_LONG,True,allowed
1767980700,BTCUSDT,EXIT_LONG,True,exit
1767980700,ETHUSDT,EXIT_LONG,True,exit
1767980700,SOLUSDT,EXIT_LONG,True,exit
1767981600,BTCUSDT,ENTER_LONG,True,allowed
1767981600,ETHUSDT,ENTER_LONG,True,allowed
1767981600,SOLUSDT,ENTER_LONG,True,allowed
1767987900,BTCUSDT,EXIT_LONG,True,exit
1767987900,ETHUSDT,EXIT_LONG,True,exit
1767987900,SOLUSDT,EXIT_LONG,True,exit
1767988800,BTCUSDT,ENTER_LONG,True,allowed
